"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","68.1","","","","1"
"2014-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.7","","","","1"
"2014-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.6","","","","1"
"2014-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.0","","","","1"
"2014-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.4","","","","1"
"2014-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.6","","","","1"
"2014-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.2","","","","1"
"2014-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.0","","","","1"
"2014-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.5","","","","1"
"2014-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.3","","","","1"
"2014-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.5","","","","1"
"2015-01","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.7","","","","1"
"2015-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.1","","","","1"
"2015-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.2","","","","1"
"2015-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.2","","","","1"
"2015-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.9","","","","1"
"2015-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.0","","","","1"
"2015-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.5","","","","1"
"2015-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","68.0","","","","1"
"2015-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.4","","","","1"
"2015-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.3","","","","1"
"2015-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.4","","","","1"
"2015-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.6","","","","1"
"2016-01","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.6","","","","1"
"2016-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.9","","","","1"
"2016-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.8","","","","1"
"2016-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.5","","","","1"
"2016-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.7","","","","1"
"2016-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.1","","","","1"
"2016-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.5","","","","1"
"2016-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.5","","","","1"
"2016-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.5","","","","1"
"2016-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.9","","","","1"
"2016-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.7","","","","1"
"2016-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.8","","","","1"
"2017-01","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.4","","","","1"
"2017-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.5","","","","1"
"2017-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.5","","","","1"
"2017-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.1","","","","1"
"2017-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.8","","","","1"
"2017-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.0","","","","1"
"2017-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.1","","","","1"
"2017-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.0","","","","1"
"2017-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.3","","","","1"
"2017-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.6","","","","1"
"2017-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.7","","","","1"
"2017-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.2","","","","1"
"2018-01","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.2","","","","1"
"2018-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.0","","","","1"
"2018-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.9","","","","1"
"2018-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.7","","","","1"
"2018-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.0","","","","1"
"2018-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.2","","","","1"
"2018-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.8","","","","1"
"2018-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.2","","","","1"
"2018-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.4","","","","1"
"2018-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.9","","","","1"
"2018-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.9","","","","1"
"2018-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.7","","","","1"
"2019-01","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.3","","","","1"
"2019-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.8","","","","1"
"2019-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.8","","","","1"
"2019-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.9","","","","1"
"2019-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.4","","","","1"
"2019-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.3","","","","1"
"2019-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.9","","","","1"
"2019-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.9","","","","1"
"2019-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.0","","","","1"
"2019-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.4","","","","1"
"2019-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.8","","","","1"
"2019-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.7","","","","1"
"2020-01","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.1","","","","1"
"2020-02","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.6","","","","1"
"2020-03","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","63.5","","","","1"
"2020-04","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","59.8","","","","1"
"2020-05","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","61.0","","","","1"
"2020-06","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","64.1","","","","1"
"2020-07","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","65.7","","","","1"
"2020-08","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","66.9","","","","1"
"2020-09","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.5","","","","1"
"2020-10","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","68.0","","","","1"
"2020-11","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.7","","","","1"
"2020-12","Toronto, Ontario","2011S050335535","Participation rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504726","2.6.1.1","67.0","","","","1"
"2001-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.0","","","","1"
"2001-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.2","","","","1"
"2001-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.7","","","","1"
"2001-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.0","","","","1"
"2001-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.4","","","","1"
"2001-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.3","","","","1"
"2001-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.9","","","","1"
"2001-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.7","","","","1"
"2001-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.1","","","","1"
"2001-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2001-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.0","","","","1"
"2001-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.2","","","","1"
"2002-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.2","","","","1"
"2002-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.9","","","","1"
"2002-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.9","","","","1"
"2002-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.4","","","","1"
"2002-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.3","","","","1"
"2002-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.5","","","","1"
"2002-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2002-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.3","","","","1"
"2002-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2002-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2002-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.1","","","","1"
"2002-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.0","","","","1"
"2003-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.3","","","","1"
"2003-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.6","","","","1"
"2003-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.3","","","","1"
"2003-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.0","","","","1"
"2003-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.4","","","","1"
"2003-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.5","","","","1"
"2003-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.3","","","","1"
"2003-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.1","","","","1"
"2003-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2003-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.2","","","","1"
"2003-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.9","","","","1"
"2003-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2004-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.6","","","","1"
"2004-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.2","","","","1"
"2004-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2004-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.3","","","","1"
"2004-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.0","","","","1"
"2004-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.1","","","","1"
"2004-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.9","","","","1"
"2004-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.7","","","","1"
"2004-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2004-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.1","","","","1"
"2004-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.4","","","","1"
"2004-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.7","","","","1"
"2005-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2005-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.6","","","","1"
"2005-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.2","","","","1"
"2005-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2005-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.6","","","","1"
"2005-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.7","","","","1"
"2005-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.6","","","","1"
"2005-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2005-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.1","","","","1"
"2005-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.4","","","","1"
"2005-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.8","","","","1"
"2005-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.9","","","","1"
"2006-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2006-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.5","","","","1"
"2006-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.9","","","","1"
"2006-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.9","","","","1"
"2006-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.2","","","","1"
"2006-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.1","","","","1"
"2006-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.1","","","","1"
"2006-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.6","","","","1"
"2006-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.8","","","","1"
"2006-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.5","","","","1"
"2006-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.5","","","","1"
"2006-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.4","","","","1"
"2007-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.9","","","","1"
"2007-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.5","","","","1"
"2007-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.1","","","","1"
"2007-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.9","","","","1"
"2007-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2007-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.2","","","","1"
"2007-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.2","","","","1"
"2007-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.3","","","","1"
"2007-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2007-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.3","","","","1"
"2007-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.1","","","","1"
"2007-12","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2008-01","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.0","","","","1"
"2008-02","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.6","","","","1"
"2008-03","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.7","","","","1"
"2008-04","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","64.6","","","","1"
"2008-05","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","65.2","","","","1"
"2008-06","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.9","","","","1"
"2008-07","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.4","","","","1"
"2008-08","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.5","","","","1"
"2008-09","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.5","","","","1"
"2008-10","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.7","","","","1"
"2008-11","Toronto, Ontario","2011S050335535","Employment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91504728","2.7.1.1","63.0","","","","1"
