"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6888","","","","0"
"2009-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5901","","","","0"
"2009-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5542","","","","0"
"2009-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8654","","","","0"
"2009-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6190","","","","0"
"2010-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5713","","","","0"
"2010-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6338","","","","0"
"2010-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9270","","","","0"
"2010-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6299","","","","0"
"2011-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6503","","","","0"
"2011-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6610","","","","0"
"2011-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10019","","","","0"
"2011-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6914","","","","0"
"2012-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6616","","","","0"
"2012-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6166","","","","0"
"2012-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9249","","","","0"
"2012-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6029","","","","0"
"2013-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6557","","","","0"
"2013-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6425","","","","0"
"2013-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9231","","","","0"
"2013-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6399","","","","0"
"2014-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6914","","","","0"
"2014-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6659","","","","0"
"2014-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9977","","","","0"
"2014-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5913","","","","0"
"2015-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6835","","","","0"
"2015-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6596","","","","0"
"2015-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10872","","","","0"
"2015-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6832","","","","0"
"2016-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7018","","","","0"
"2016-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5981","","","","0"
"2016-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9316","","","","0"
"2016-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5534","","","","0"
"2017-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5947","","","","0"
"2017-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4830","","","","0"
"2017-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7003","","","","0"
"2017-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4322","","","","0"
"2018-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5691","","","","0"
"2018-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4796","","","","0"
"2018-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7102","","","","0"
"2018-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4383","","","","0"
"2019-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5771","","","","0"
"2019-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4864","","","","0"
"2019-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7203","","","","0"
"2019-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4446","","","","0"
"2020-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5228","","","","0"
"2020-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","60","","","","0"
"2020-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","1658","","","","0"
"2020-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","2212","","","","0"
"2021-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","4509","","","","0"


