Date,Exchange Rate,Prime_Rate,INDINF_CPI_Q,GDP,W.MTLS,Open,Gold_Price_in_USD,Ontario_Immigrants_International,Ontario_Emigrants_International,Ontario_In_migrant_Interprovincial,Ontario_Out_migrant_Interprovincial,Crime_severity_index_toronto,Toronto_median_age,UT_Total_Enrolment,Participation_rate_toronto,Employment_rate_toronto,Toronto_population,Sales_Total,Avg_Price_Month,New Units Number (Plan for construction),New Units Number (construction complete),Exchange Rate_Change_Rate,Prime_Rate_Change_Rate,GDP_Change_Rate,W.MTLS_Change_Rate,Gold_Price_in_USD_Change_Rate,Ontario_population_Change_Rate,Ontario_Immigrants_International_Change_Rate,Ontario_Emigrants_International_Change_Rate,Ontario_In_migrant_Interprovincial_Change_Rate,Ontario_Out_migrant_Interprovincial_Change_Rate,UT_Graduate_Enrolment_Change_Rate,UT_Undergraduate_Enrolment_Change_Rate,Ryerson_Total_Enrolment_Change_Rate,York_Total_Enrolment_Change_Rate,Toronto_population_Change_Rate,Sales_Total_Change_Rate,Avg_Price_Month_Change_Rate
2012-08-01,0.993163696,3.0,1.116334665,39561.17073,684.0260000000001,3029.418691,1623.557391,25293.4333,8612.741787,16346.398769999998,19190.14648,49.34744061,40.17809909,68088,67.2,61.3,5899691.659,1072,349488.6045,3988,1541,-0.020598059,0.0,0.00020428599999999997,0.078284584,0.021974452999999998,0.001238054,-0.02443656,-0.068792109,-0.132218571,-0.148202473,0.0,0.0,0.0,0.0,0.001131685,-0.13964687,0.004287642
2012-09-01,0.9788093000000001,3.0,1.048162432,39631.664339999996,729.375,3134.770559,1737.5895,24998.31337,7015.748881,12724.57506,14576.67345,48.82694262,40.2052374,68088,67.5,61.8,5906298.607000001,934,377422.1595,2681,1504,-0.014453202,0.0,0.001781889,0.06629718799999999,0.070235958,0.001232759,-0.011667848,-0.18542212800000002,-0.221567072,-0.240408432,0.0,0.0,0.0,0.0,0.00111988,-0.128731343,0.079926941
2012-10-01,0.9866151740000001,3.0,1.0,39560.61672,730.16,3070.490002,1741.379091,24707.0,6029.0,10365.0,11995.0,48.35671223,40.2303199,68088,68.1,62.1,5912633.295,1141,358740.4864,2576,2373,0.007974867,0.0,-0.001792698,0.001076264,0.002180947,0.0008347010000000001,-0.011653321000000001,-0.140647691,-0.185434488,-0.17710991899999998,0.0,0.0,0.0,0.0,0.001072531,0.221627409,-0.049498082
2012-11-01,0.9968633179999999,3.0,0.969139509,39753.25784,714.08,2941.2238190000003,1719.598636,24346.151719999998,5828.96917,9475.77297,11782.13083,47.90540073,40.25501878,68088,67.7,62.1,5919118.0370000005,987,350539.8055,2233,1377,0.010387175,0.0,0.004869517,-0.02202257,-0.012507589,0.000435367,-0.014605103000000001,-0.033178111,-0.08579132,-0.017746492,0.0,0.0,0.0,0.0,0.00109676,-0.134969325,-0.022859647
2012-12-01,0.989644895,3.0,0.950710715,39688.79675,728.58,3001.478491,1683.5526320000001,24084.134530000003,6289.186001,10065.55909,13716.522330000002,47.50212501,40.27774055,68088,68.0,62.2,5925334.4629999995,680,342846.95,3298,1764,-0.007241137,0.0,-0.00162153,0.020305848,-0.020961871,8.3e-05,-0.010762161000000001,0.078953382,0.062241479,0.164180107,0.0,0.0,0.0,0.0,0.001050228,-0.311043566,-0.02194574
2013-01-01,0.992493773,3.0,0.9,39846.2079,672.52,3122.725202,1668.834762,24823.0,6557.0,11865.0,16436.0,47.12,40.3,70311,68.0,62.3,5931697.0,730,340295.2521,970,1479,0.002878687,0.0,0.0039661359999999994,-0.076944193,-0.00874215,0.000207985,0.030678515,0.042583253,0.178772077,0.198262913,0.029082449,0.033551736,0.065360359,-0.007352941,0.001073785,0.073529412,-0.007442673
2013-02-01,1.00896135,3.0,0.809896336,40077.58188,665.41,3170.842619,1627.5910000000001,26740.412519999998,6467.282512,14822.79139,19640.7921,46.77303534,40.32101974,70311,67.8,62.1,5937997.432999999,942,355104.189,2713,1832,0.016592122,0.0,0.005806675,-0.010572176,-0.024714108,0.000410224,0.077243384,-0.013682703999999999,0.249287095,0.19498613399999998,0.0,0.0,0.0,0.0,0.001062164,0.29041095899999997,0.043517905999999995
2013-03-01,1.0247883,3.0,0.711148665,40214.346110000006,643.7975,3230.890003,1589.8995,29170.328410000002,6186.982352,18198.404590000002,22717.08727,46.48986898,40.33893976,70311,67.7,62.1,5943634.767000001,1266,367594.6177,1723,1245,0.015686379,0.0,0.003412487,-0.032479975,-0.023157845,0.000541283,0.090870546,-0.043341258,0.227731276,0.156627856,0.0,0.0,0.0,0.0,0.0009493660000000001,0.343949045,0.035173983
2013-04-01,1.018539714,3.0,0.7,40257.037169999996,627.6775,3248.4441030000003,1483.7979999999998,30392.0,6425.0,20640.0,24648.0,46.2098224,40.35760006,70311,68.3,62.7,5949817.002,1455,382668.2591,1133,3780,-0.0060974409999999995,0.0,0.001061588,-0.025038928999999998,-0.066734721,0.000767549,0.041880625,0.038470717,0.134165355,0.08499825300000001,0.0,0.0,0.0,0.0,0.001040144,0.1492891,0.041006153999999996
2013-05-01,1.021275682,3.0,0.80571647,40348.90128,612.818,3434.4995229999995,1415.45,29756.007739999997,7323.6715810000005,21383.45213,24779.96538,45.97228691,40.37447805,70311,68.1,62.8,5955740.677999999,1499,372767.7872,2355,3572,0.002686167,0.0,0.0022819389999999998,-0.023673782,-0.046062874000000004,0.000907586,-0.020926305,0.13987106300000002,0.036019967,0.005354,0.0,0.0,0.0,0.0,0.000995606,0.03024055,-0.025872206000000002
2013-06-01,1.03095065,3.0,1.003539965,40251.739839999995,598.73,3420.736511,1335.8695,27522.3231,8716.933236,20599.94214,23274.10363,45.76142682,40.39069892,70311,68.5,63.0,5961800.708,1312,369106.3971,2099,1298,0.009473415,0.0,-0.002408032,-0.022988881,-0.056222756,0.001100131,-0.075066678,0.19024087,-0.036640949,-0.060769324000000007,0.0,0.0,0.0,0.0,0.001017511,-0.124749833,-0.009822174
2013-07-01,1.041287783,3.0,1.1,40354.019739999996,579.452,3555.775468,1282.097826,25553.0,9231.0,19031.0,21093.0,45.590846,40.40521617,70311,68.3,62.8,5967606.121,1332,365184.7725,2024,1357,0.010026796999999999,0.0,0.002541006,-0.032198153,-0.040252191,0.001178147,-0.071553665,0.05897335099999999,-0.076162454,-0.093713755,0.0,0.0,0.0,0.0,0.0009737680000000001,0.015243902,-0.010624645
2013-08-01,1.0408575,3.0,1.069721368,40658.01161,594.445,3639.2700090000003,1346.954348,24019.12119,8674.167690999999,16693.64725,18243.5701,45.44407869,40.41981133,70311,68.4,63.1,5973460.247,1280,357571.9953,2782,589,-0.000413222,0.0,0.007533125,0.025874447000000002,0.05058625,0.001326779,-0.060027348,-0.060321992000000005,-0.12281817800000001,-0.135088887,0.0,0.0,0.0,0.0,0.0009809839999999998,-0.039039039,-0.020846371000000002
2013-09-01,1.035215571,3.0,0.940692675,40904.15912,591.0475,3727.9690189999997,1348.495238,23025.4027,7259.423661,13874.388369999999,15088.673209999999,45.32123513,40.43496183,70311,68.5,63.0,5979067.631,1183,366501.4818,2246,1451,-0.005420461999999999,0.0,0.006054096,-0.005715415,0.001143981,0.001348996,-0.041371975,-0.16309853400000002,-0.168882141,-0.17293199,0.0,0.0,0.0,0.0,0.000938716,-0.07578125,0.024972556
2013-10-01,1.036120652,3.0,0.9,41072.04181,591.222,3843.6230570000002,1311.0513039999998,22743.0,6399.0,12002.0,13348.0,45.22512031,40.45015434,70311,68.0,62.5,5984258.994,1347,384441.3987,3034,1549,0.0008742919999999999,0.0,0.0041042940000000005,0.00029523900000000004,-0.027767197999999996,0.0008541410000000001,-0.012264832,-0.118525065,-0.134952858,-0.11536290699999999,0.0,0.0,0.0,0.0,0.0008682560000000001,0.1386306,0.048949097999999996
2013-11-01,1.048297667,3.0,0.9742282520000001,41122.86527,581.3875,3954.125501,1272.846818,23180.206980000003,6253.468323,11167.81968,13169.10727,45.14932659,40.46640172,70311,68.1,62.6,5989380.427999999,1081,385968.3867,2135,1569,0.011752506000000001,0.0,0.001237422,-0.016634192,-0.029140344,0.00034009,0.019223804,-0.022742877999999998,-0.069503442,-0.013402212,0.0,0.0,0.0,0.0,0.000855818,-0.197475872,0.0039719659999999995
2013-12-01,1.0639667,3.0,1.151637387,40877.717769999996,573.3225,4075.538074,1221.1960000000001,24230.97376,6698.256468,11418.57022,14504.282630000002,45.09874388,40.48265574,70311,68.2,62.4,5994101.517000001,799,367375.8936,1949,2323,0.014947122,0.0,-0.005961343000000001,-0.013871986999999999,-0.040578974,-9.97e-05,0.045330345,0.071126633,0.022452954,0.10138693,0.0,0.0,0.0,0.0,0.000788243,-0.260869565,-0.048171026
2014-01-01,1.0936263179999999,3.0,1.4,40897.03136,581.3480000000001,4156.781878,1238.7552380000002,25472.0,6914.0,12726.0,17067.0,45.07,40.5,72370,67.5,62.0,5998737.0,767,366020.5137,2161,1101,0.027876453,0.0,0.000472472,0.01399823,0.014378722,5.870000000000001e-05,0.051216524000000006,0.032208909,0.114500305,0.17668694399999998,0.048678819000000005,0.02439589,0.056855234000000004,-0.022222222000000003,0.0007733410000000001,-0.040050063,-0.003689354
2014-02-01,1.10508995,3.0,1.707168101,41219.493610000005,565.885,4192.3689859999995,1293.863,26789.04856,6741.178795000001,15091.484269999999,20769.91483,45.0651667,40.51790169,72370,68.1,62.6,6003125.525,1031,372627.6547,2750,1518,0.01048222,0.0,0.007884735,-0.026598526,0.044486400999999995,0.000323273,0.051705738,-0.024995835,0.185878066,0.216963428,0.0,0.0,0.0,0.0,0.000731575,0.344198175,0.018051286
2014-03-01,1.11067781,3.0,2.0105466119999997,41279.45528,565.215,4289.5119509999995,1333.0905,27905.504080000002,6378.889229,17901.52853,24700.234930000002,45.08135279,40.53455009,72370,67.7,62.5,6006877.0879999995,1331,384865.43200000003,829,1579,0.005056475,0.0,0.001454692,-0.0011839860000000002,0.030318125,0.000501548,0.041675817999999996,-0.053742762,0.18620065600000002,0.189231402,0.0,0.0,0.0,0.0,0.000624935,0.290979631,0.032841839
2014-04-01,1.09910485,3.0,2.2,41411.75958,579.61,4131.049049,1295.176842,28075.0,6659.0,20079.0,26894.0,45.12202671,40.55351271,72370,67.6,62.5,6010795.595,1505,384758.4159,2725,2230,-0.010419727,0.0,0.003205088,0.025468185,-0.028440423,0.000661209,0.0060739240000000005,0.043912155,0.121636064,0.088815555,0.0,0.0,0.0,0.0,0.000652337,0.130728775,-0.00027806099999999997
2014-05-01,1.088716571,3.0,2.209572258,41614.39024,589.055,4130.021890999999,1285.973636,27018.46487,7753.219940000001,20990.70606,26421.40373,45.18415462,40.57239437,72370,67.0,61.6,6014352.562000001,1565,401809.0173,2113,1804,-0.009451581,0.0,0.004893071,0.01629544,-0.007105752,0.00072608,-0.037632596000000004,0.164321961,0.045405949,-0.017572554,0.0,0.0,0.0,0.0,0.000591763,0.03986711,0.044315084000000005
2014-06-01,1.083528238,3.0,2.074491696,41821.20093,588.27,4323.995233,1275.3980000000001,24872.51715,9444.606365000001,20705.65678,23599.184230000003,45.27187839,40.59245387,72370,66.4,60.9,6017785.119,1578,390568.4791,1389,2307,-0.00476555,0.0,0.004969692,-0.001332643,-0.008223836,0.000850469,-0.079425228,0.218152772,-0.013579785,-0.10681565300000001,0.0,0.0,0.0,0.0,0.0005707280000000001,0.008306709,-0.027974827999999997
2014-07-01,1.0727482609999999,3.0,2.0,41747.95935,597.786,4437.1368299999995,1308.402609,22952.0,9977.0,19289.0,20588.0,45.37953841,40.61239704,72370,66.6,60.7,6020871.812000001,1527,379001.8874,2552,3227,-0.009948958,0.0,-0.0017513029999999998,0.016176246000000002,0.02587789,0.000983797,-0.077214427,0.056370124,-0.068418829,-0.127596963,0.0,0.0,0.0,0.0,0.0005129280000000001,-0.032319392,-0.02961476
2014-08-01,1.092484571,3.0,2.015721217,41719.777,594.4475,4459.620931,1290.832727,21335.933080000003,9096.003076,16654.5216,17535.34996,45.504652,40.63234797,72370,66.2,60.7,6024092.663,1344,370899.0089,1240,923,0.018397896,0.0,-0.000675059,-0.005584774,-0.013428498,0.001193535,-0.070410723,-0.088302789,-0.136579315,-0.148273268,0.0,0.0,0.0,0.0,0.000534948,-0.119842829,-0.02137952
2014-09-01,1.100465045,3.0,2.086731222,42054.26132,583.425,4553.286668,1238.2542859999999,20093.7151,7098.896113,13233.79085,14762.1152,45.63236638,40.65019712,72370,66.0,60.8,6027671.534,1376,395505.1235,1408,927,0.007304885,0.0,0.008017404,-0.018542428,-0.040732187999999996,0.0012692439999999999,-0.058221872,-0.21955873899999998,-0.20539351600000003,-0.15815109300000002,0.0,0.0,0.0,0.0,0.0005940930000000001,0.023809524,0.066341818
2014-10-01,1.121630304,3.0,2.0,42154.12195,562.998,4400.012207,1219.8304349999999,19244.0,5913.0,11332.0,13518.0,45.75841346,40.66546636,72370,66.5,61.4,6031476.5139999995,1455,390429.4784,1491,2165,0.019233013,0.0,0.0023745660000000003,-0.035012212,-0.014878891000000002,0.000747437,-0.042287606,-0.167053595,-0.143707186,-0.08427757,0.0,0.0,0.0,0.0,0.000631252,0.057412791,-0.012833323
2014-11-01,1.13343115,3.0,1.7155324730000001,42132.89895,560.3475,4681.58473,1170.5342859999998,18729.56092,5756.754422999999,11177.034670000001,13913.0207,45.89119639,40.67917364,72370,66.3,61.1,6035761.267999999,1199,394225.0183,1914,1199,0.010521154,0.0,-0.000503462,-0.004707832,-0.040412296,0.000186065,-0.02673244,-0.026424079,-0.013675021,0.02922183,0.0,0.0,0.0,0.0,0.0007103989999999999,-0.17594501699999998,0.009721448
2014-12-01,1.152844048,3.0,1.296604471,42163.64925,552.566,4735.225897,1194.953333,18687.86286,6450.185456,12654.550940000001,15780.49017,46.02214852,40.69043461,72370,65.5,60.4,6040249.3610000005,924,387611.5866,2119,1830,0.017127549,0.0,0.00072984,-0.013886918,0.020861453999999998,-0.000288425,-0.002226324,0.120455205,0.13219215199999998,0.134224588,0.0,0.0,0.0,0.0,0.0007435839999999999,-0.229357798,-0.016775778999999998
2015-01-01,1.208578048,2.9625,1.0,41960.13008,545.015,4684.040991,1244.5980949999998,19777.0,6835.0,15075.0,18350.0,46.16,40.7,74516,65.7,60.9,6045240.0,809,382458.4944,2698,11080,0.048344787,-0.0125,-0.004826887,-0.013665336,0.041545356,-0.000159437,0.058280455,0.059659454,0.191271036,0.162828265,0.054369062999999995,0.023276027,0.052538565,-0.007575758,0.0008262310000000001,-0.124458874,-0.013294473999999999
2015-02-01,1.25102025,2.85,0.8890990679999999,41982.24739,540.3775,4838.567331,1226.48619,22126.44098,6683.036548,18273.18911,21421.488999999998,46.300427299999996,40.707460499999996,74516,66.1,61.3,6050589.366,1153,369655.2567,1391,4525,0.035117469,-0.037974684,0.000527103,-0.00850894,-0.014552411999999999,8.48e-05,0.118796631,-0.022233131,0.212151848,0.167383597,0.0,0.0,0.0,0.0,0.0008848889999999999,0.42521631600000004,-0.033476149
2015-03-01,1.260657318,2.85,0.930051837,41938.9036,530.7375,4938.523704,1175.008095,25101.331140000002,6247.514533,21609.31439,24385.79781,46.42947883,40.71238983,74516,66.2,61.6,6055729.387,1506,398336.5445,3353,3699,0.007703366999999999,0.0,-0.001032431,-0.017839381,-0.041972014,0.00028324,0.134449556,-0.065168283,0.18256940600000002,0.138380148,0.0,0.0,0.0,0.0,0.000849507,0.306157849,0.077589287
2015-04-01,1.2352515,2.85,1.0,41890.671310000005,537.35,4983.900414,1195.525789,27699.0,6596.0,24225.0,26160.0,46.57480849,40.71584425,74516,66.2,61.5,6061761.493,1706,407612.2145,2040,2035,-0.020152833999999998,0.0,-0.001150061,0.012459078,0.017461747,0.000519412,0.103487295,0.055779857,0.121044359,0.072755552,0.0,0.0,0.0,0.0,0.0009960989999999999,0.132802125,0.023286012999999998
2015-05-01,1.21706825,2.85,1.07182524,41831.76539,547.905,5027.361986999999,1193.265,29261.25957,7945.050687000001,25432.97454,26101.02273,46.71790263,40.7171831,74516,66.9,62.2,6067940.573,1762,422947.0346,3623,3428,-0.014720282,0.0,-0.0014061820000000002,0.019642691,-0.0018910420000000001,0.000704761,0.056401297999999996,0.204525574,0.04986479,-0.002254483,0.0,0.0,0.0,0.0,0.0010193539999999999,0.032825322000000004,0.037621101000000004
2015-06-01,1.2355492270000001,2.85,1.146787086,42019.802560000004,530.035,5077.715931000001,1178.388095,29906.616530000003,10049.77153,25254.34386,24304.49678,46.86830084,40.71649564,74516,67.0,62.5,6074678.562999999,1906,418598.7408,1658,3843,0.015184831999999999,0.0,0.004495081,-0.032615143,-0.012467394,0.000933681,0.022054996,0.264909681,-0.007023586,-0.068829715,0.0,0.0,0.0,0.0,0.001110425,0.08172531200000001,-0.010280942
2015-07-01,1.28457787,2.79,1.2,42090.41463,508.94800000000004,5085.609974,1127.38913,29675.0,10872.0,23363.0,21452.0,47.01630003,40.71382623,74516,67.5,63.1,6081540.756,1730,394503.6272,1154,2459,0.039681658,-0.021052632,0.001680448,-0.039784165,-0.043278580999999997,0.00108468,-0.007744658000000001,0.081815638,-0.07489182400000001,-0.11736498,0.0,0.0,0.0,0.0,0.001129639,-0.092339979,-0.057561362000000005
2015-08-01,1.314006524,2.7,1.231482688,42307.74332,485.93,4940.153785,1113.267143,28565.324930000002,10131.71955,19573.42757,17452.92853,47.16923755,40.71019016,74516,68.0,63.1,6088828.77,1475,406587.0217,4771,1487,0.022909202000000004,-0.032258065,0.005163377,-0.04522662400000001,-0.012526276000000001,0.001304428,-0.037394274,-0.068090549,-0.162204016,-0.18641951699999998,0.0,0.0,0.0,0.0,0.0011983830000000001,-0.147398844,0.030629362
2015-09-01,1.326235955,2.7,1.248309651,42165.3554,487.764,4754.878581,1120.324286,26899.654130000003,8123.335669,14531.70697,12862.8617,47.31917145,40.70708155,74516,67.4,62.6,6096131.685,1444,418602.8636,4314,3348,0.009306979,0.0,-0.0033655290000000004,0.0037742059999999996,0.006339128,0.0014020760000000001,-0.058310935,-0.198227347,-0.257579853,-0.262996942,0.0,0.0,0.0,0.0,0.0011993960000000001,-0.021016949,0.02955294
2015-10-01,1.307161545,2.7,1.3,42124.987219999995,492.9,4864.0345130000005,1152.250455,26515.0,6832.0,11738.0,10412.0,47.46140271,40.70457834,74516,67.3,62.6,6103212.8270000005,1587,406792.3296,2926,1039,-0.014382365,0.0,-0.000957378,0.010529682,0.028497257,0.0009783419999999999,-0.014299593999999999,-0.158966184,-0.192249057,-0.19053782600000002,0.0,0.0,0.0,0.0,0.00116158,0.099030471,-0.028214173999999998
2015-11-01,1.3272614759999999,2.7,1.3981152069999998,42215.38095,472.11,5077.859033,1085.3052380000001,27674.5364,6477.375033,11544.93506,10356.83576,47.605413399999996,40.70251367,74516,67.4,62.5,6110544.272999999,1351,415315.8986,3811,1454,0.015376776000000002,0.0,0.002145846,-0.042178941,-0.05809953599999999,0.000543813,0.043731337,-0.051906465,-0.016447857,-0.00529814,0.0,0.0,0.0,0.0,0.001201244,-0.148708255,0.020953121
2015-12-01,1.3700888180000002,2.7,1.523156575,42236.551680000004,460.52,5047.629084,1064.723333,30019.75722,6904.846561,13698.02669,12428.44516,47.74191252,40.70102073,74516,67.6,62.8,6117653.025,1038,400087.789,826,3429,0.032267449,0.0,0.000501493,-0.024549362999999998,-0.018964162,0.00017376099999999998,0.084742913,0.065994562,0.18649664300000002,0.20002339,0.0,0.0,0.0,0.0,0.001163358,-0.23168023699999998,-0.03666633
2016-01-01,1.42239985,2.7,1.6,42432.02207,456.7375,4624.008943,1090.861579,31909.0,7018.0,16649.0,15038.0,47.88,40.7,77130,67.6,62.7,6125013.0,897,416103.8907,1679,3077,0.03818076,0.0,0.004627991,-0.008213541,0.024549331,0.000440713,0.062933313,0.016387538,0.215430542,0.20996631600000001,0.03686901,0.034604016,0.039727938,-0.007633588,0.001203072,-0.13583815,0.040031468
2016-02-01,1.380749905,2.7,1.609788262,42362.55517,475.025,4462.558496,1190.085714,32957.37442,6610.783557,20057.62749,17837.95198,48.01507732,40.6995098,77130,66.9,61.9,6132387.473999999,1439,435579.1946,2856,1675,-0.029281461,0.0,-0.001637134,0.04003941,0.090959419,0.000809417,0.032855132,-0.058024571,0.204734668,0.18619178,0.0,0.0,0.0,0.0,0.001203993,0.604236343,0.046803946
2016-03-01,1.324320714,2.7,1.56451136,42195.06969,490.19599999999997,4739.349055,1240.9285,33141.24589,5924.95812,23475.1078,20436.76216,48.13871486,40.69953152,77130,66.8,62.0,6139299.302,1808,416250.7948,3730,2280,-0.040868509,0.0,-0.003953621,0.031937266,0.042721953,0.001059007,0.005579069,-0.10374344199999999,0.17038307800000002,0.145689941,0.0,0.0,0.0,0.0,0.001127102,0.256428075,-0.04437402
2016-04-01,1.283968,2.7,1.5,42282.306619999996,494.885,4891.9676340000005,1236.149,32247.0,5981.0,26128.0,21899.0,48.26796607,40.70006815,77130,67.5,62.4,6146701.839,1997,436544.8097,2131,752,-0.030470499999999998,0.0,0.002067467,0.009565562,-0.003851551,0.0012442010000000001,-0.026982869,0.009458612,0.113008734,0.071549389,0.0,0.0,0.0,0.0,0.001205762,0.104535398,0.048754297
2016-05-01,1.293196409,2.7,1.428313858,41923.32288,502.585,4780.335635,1255.700909,30270.93171,6986.4819290000005,27516.021289999997,21816.64733,48.39018182,40.70109261,77130,66.7,62.2,6153879.3889999995,2137,442520.4792,2462,2807,0.0071874140000000005,0.0,-0.008490165,0.01555917,0.01581679,0.001281144,-0.061279136,0.16811267800000002,0.053123900999999994,-0.0037605679999999997,0.0,0.0,0.0,0.0,0.001167708,0.070105158,0.013688559
2016-06-01,1.289370182,2.7,1.3499568480000002,42235.4158,503.48,4853.030007,1271.073333,27301.1115,8706.661186,27593.01184,20276.70274,48.51350982,40.70267318,77130,66.1,62.4,6161310.455,2182,448001.901,3692,1117,-0.0029587359999999996,0.0,0.007444374,0.001780793,0.012242106,0.001418872,-0.09810798800000001,0.24621537300000002,0.002798026,-0.070585758,0.0,0.0,0.0,0.0,0.001207542,0.021057557,0.012386821000000001
2016-07-01,1.3035813809999999,2.7,1.3,42466.35772,525.6425,5015.599560000001,1334.161429,24778.0,9316.0,25566.0,17904.0,48.62999342,40.70470791,77130,66.5,62.0,6168515.615,1882,427074.3576,2801,2604,0.011021815,0.0,0.0054679690000000005,0.04401863,0.049633718,0.001553284,-0.09241790400000001,0.06998536,-0.073461058,-0.11701620199999999,0.0,0.0,0.0,0.0,0.00116942,-0.13748854300000002,-0.046713067999999996
2016-08-01,1.298470913,2.7,1.280395847,42675.5935,510.18199999999996,5215.641283,1336.092609,22753.19815,8553.346108,21161.15708,14632.8477,48.76076136,40.70657843,77130,66.5,61.6,6176091.409,1964,446612.1197,2600,2222,-0.003920329,0.0,0.004927095,-0.029412576,0.001447486,0.001806059,-0.081717728,-0.081864952,-0.172293003,-0.182705111,0.0,0.0,0.0,0.0,0.0012281389999999998,0.04357067,0.045747917
2016-09-01,1.309056636,2.7,1.3009756829999999,42915.607430000004,501.3825,5248.722377,1321.890952,21396.65375,6691.735527000001,15136.70075,10969.35245,48.91704204,40.70737009,77130,66.5,61.6,6183929.719,1787,446293.8786,1920,3522,0.008152453,0.0,0.00562415,-0.017247766,-0.010629245,0.001907307,-0.059619944,-0.21764705399999998,-0.284694089,-0.250361059,0.0,0.0,0.0,0.0,0.001269138,-0.0901222,-0.000712567
2016-10-01,1.3236258570000001,2.7,1.4,42816.61905,496.235,5266.2223539999995,1264.311905,21128.0,5534.0,11659.0,9405.0,49.09258708,40.70710821,77130,65.9,61.3,6191765.252,1895,459198.9166,3056,3258,0.011129557,0.0,-0.002306582,-0.010266613,-0.043558092,0.0013976320000000002,-0.012555877,-0.173009755,-0.22975289100000001,-0.142611194,0.0,0.0,0.0,0.0,0.00126708,0.060436486,0.028916009
2016-11-01,1.344488591,2.7,1.5907863009999998,43007.217189999996,506.164,5256.837170000001,1236.922727,21996.38397,5280.842676,11136.512209999999,10222.61324,49.29909949,40.70577533,77130,65.7,61.2,6200120.378,1718,471255.8475,1155,2323,0.015761806,0.0,0.004451499,0.020008665,-0.021663307000000003,0.0008940819999999999,0.041101097,-0.045745812000000004,-0.044814117,0.086933891,0.0,0.0,0.0,0.0,0.001349393,-0.09340369400000001,0.026256445
2016-12-01,1.334670238,2.7,1.826070571,43060.52962,495.57,5415.379441,1151.3215,23751.3887,5774.765949000001,13288.86807,13048.71398,49.52325587,40.70345743,77130,65.8,61.2,6208456.057,1238,466591.6502,2703,2103,-0.007302667,0.0,0.001239616,-0.020929975,-0.069204992,0.00041856,0.079786056,0.093531147,0.19327019199999998,0.276455801,0.0,0.0,0.0,0.0,0.0013444379999999999,-0.279394645,-0.009897378
2017-01-01,1.322053591,2.7,1.9,43254.84785,498.9675,5554.260522,1189.9555,25278.0,5947.0,16269.0,16039.0,49.78,40.7,78291,66.4,61.6,6217328.0,1125,471409.2907,3745,3505,-0.009453007,0.0,0.004512676,0.006855742,0.033556222000000004,0.000504278,0.06427461200000001,0.029825287000000002,0.22425777100000002,0.22916327399999997,0.049423800000000004,0.005894619,0.030135487000000002,0.026923077000000004,0.00142901,-0.09127625199999999,0.010325175
2017-02-01,1.3100417,2.7,1.765245512,43391.49826,531.185,5753.894711,1229.7995,26308.849619999997,5592.967874,19687.68882,18763.56215,50.06227172,40.69546288,78291,66.5,61.9,6226462.5879999995,1632,515424.0901,2162,2782,-0.009085781999999999,0.0,0.003159193,0.064568334,0.033483605,0.000665317,0.040780505,-0.059531213,0.210135154,0.16987107399999998,0.0,0.0,0.0,0.0,0.001469214,0.450666667,0.093368545
2017-03-01,1.338945478,2.7,1.4997593880000002,43548.308939999995,520.612,5861.014755,1228.531739,26847.00876,4952.9567130000005,22913.138580000003,20849.144780000002,50.33916834,40.69043682,78291,66.5,61.9,6234938.931,2324,550299.4484,2573,1743,0.022063251000000002,0.0,0.0036138570000000003,-0.019904553000000002,-0.001030868,0.0007486810000000001,0.020455442,-0.114431403,0.163830798,0.11115067699999999,0.0,0.0,0.0,0.0,0.0013613420000000002,0.424019608,0.067663423
2017-04-01,1.3435751669999998,2.7,1.3,43740.861789999995,524.595,5913.897384000001,1267.192,27244.0,4830.0,24933.0,21697.0,50.67002484,40.683844799999996,78291,66.1,61.9,6244573.391,2148,578279.6443,2230,2299,0.003457712,0.0,0.004421592,0.007650611,0.031468671000000004,0.001060494,0.014787168,-0.024824912,0.088152979,0.040666187,0.0,0.0,0.0,0.0,0.001545237,-0.07573149700000001,0.050845401
2017-05-01,1.360349864,2.7,1.240338905,43968.93612,520.938,6120.86772,1243.781739,27466.011280000002,5443.286881,25070.54783,20892.77655,51.01451422,40.67643743,78291,66.8,62.1,6254147.134,2038,564807.5358,1513,1296,0.01248512,0.0,0.005214217,-0.006971092,-0.018474123000000002,0.001267917,0.008148997,0.126974509,0.0055166980000000004,-0.037066113,0.0,0.0,0.0,0.0,0.00153313,-0.051210427999999995,-0.023296875
2017-06-01,1.330603136,2.7,1.302356832,44096.0,521.2075,6229.75091,1259.1945449999998,27600.315010000002,6612.2188719999995,23500.067730000002,18608.78574,51.39560244,40.66772086,78291,66.0,61.7,6264298.41,1702,552679.1163,2552,1875,-0.021866967999999997,0.0,0.0028898559999999997,0.000517336,0.01239189,0.00155549,0.004889815,0.214747452,-0.062642432,-0.10931964,0.0,0.0,0.0,0.0,0.001623127,-0.164867517,-0.021473544
2017-07-01,1.272122381,2.825,1.4,44051.895469999996,522.27,6291.7249759999995,1233.26,28050.0,7003.0,21261.0,16276.0,51.78870317,40.65825747,78291,66.1,61.6,6274372.299,1345,532501.9822,2597,743,-0.043950562,0.046296295999999994,-0.0010001930000000001,0.002038536,-0.020596139,0.001721609,0.016292749,0.059099847999999996,-0.095279203,-0.125359374,0.0,0.0,0.0,0.0,0.0016081429999999998,-0.209753231,-0.036507864
