"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Weekly BCPI"

"DESCRIPTION"
"Weekly Bank of Canada commodity price index."

"SERIES"
"id","label","description"
"W.BCPI","Weekly BCPI Total - v52673503","Weekly Bank of Canada commodity price index - Total"
"W.BCNE","Weekly BCPI Excluding Energy - v52673504","Weekly Bank of Canada commodity price index - Excluding Energy"
"W.ENER","Weekly BCPI Energy - v52673505","Weekly Bank of Canada commodity price index - Energy"
"W.MTLS","Weekly BCPI Metals and Minerals - v52673506","Weekly Bank of Canada commodity price index - Metals and Minerals"
"W.FOPR","Weekly BCPI Forestry - v52673509","Weekly Bank of Canada commodity price index - Forestry"
"W.AGRI","Weekly BCPI Agriculture - v52673507","Weekly Bank of Canada commodity price index - Agriculture"
"W.FISH","Weekly BCPI Fish - v52673508","Weekly Bank of Canada commodity price index - Fish"

"OBSERVATIONS"
"date","W.BCPI","W.BCNE","W.ENER","W.MTLS","W.FOPR","W.AGRI","W.FISH"
"2008-11-05","504.56","298.65","1346.16","516.98","277.79","209.59","755.76"
"2008-11-12","482.81","294.23","1266.37","503.22","279.53","206.32","760.22"
"2008-11-19","462.49","290.34","1192.07","489.24","281.65","204.32","760.22"
"2008-11-26","446.63","285.76","1138.62","483.96","279.55","198.28","760.22"
"2008-12-03","442.26","281.52","1130.81","473.84","277.17","195.94","753.93"
"2008-12-10","397.64","268.61","982.01","446.87","263.10","190.23","749.73"
"2008-12-17","406.02","271.14","1009.55","455.36","252.91","196.75","749.73"
"2008-12-24","359.78","270.98","833.95","451.35","254.68","197.71","749.73"
"2008-12-31","379.57","272.52","905.73","453.85","256.81","198.55","749.73"
"2009-01-07","426.20","284.87","1059.68","481.69","256.02","207.02","983.82"
"2009-01-14","393.27","281.82","932.27","468.30","253.86","208.37","983.82"
"2009-01-21","383.34","278.70","899.99","462.84","246.31","208.47","983.82"
"2009-01-28","401.08","277.39","974.22","464.04","238.64","209.16","983.82"
"2009-02-04","387.23","276.89","919.27","470.19","237.18","206.18","959.30"
"2009-02-11","387.96","283.69","907.14","483.55","248.59","208.00","942.96"
"2009-02-18","368.69","280.63","838.70","474.29","248.06","206.46","942.96"
"2009-02-25","379.95","276.94","890.20","471.96","240.97","203.66","942.96"
"2009-03-04","394.87","275.52","953.20","477.71","236.70","200.03","958.42"
"2009-03-11","398.08","279.42","957.07","485.46","238.79","203.08","968.73"
"2009-03-18","404.97","280.26","982.97","488.62","233.45","206.16","968.73"
"2009-03-25","429.45","284.54","1073.95","502.96","231.87","209.10","968.73"
"2009-04-01","418.33","282.57","1032.62","497.64","233.89","206.65","952.78"
"2009-04-08","418.02","283.62","1028.62","497.99","232.19","210.48","889.01"
"2009-04-15","415.56","285.45","1013.92","510.38","232.78","208.20","889.01"
"2009-04-22","407.86","288.83","974.71","509.87","241.37","210.67","889.01"
"2009-04-29","412.11","290.02","988.94","504.14","241.10","215.95","889.01"
"2009-05-06","428.86","292.38","1051.95","515.98","239.54","215.93","901.71"
"2009-05-13","459.18","295.55","1171.26","529.07","233.84","219.55","904.88"
"2009-05-20","459.00","296.32","1168.42","522.32","231.45","225.69","904.88"
"2009-05-27","459.99","297.12","1170.51","523.43","231.65","226.76","904.88"
"2009-06-03","484.31","299.58","1269.40","537.19","235.29","224.97","810.93"
"2009-06-10","487.43","300.50","1280.52","551.30","236.09","221.08","748.29"
"2009-06-17","497.37","300.64","1324.36","555.03","237.54","218.87","748.29"
"2009-06-24","491.62","301.00","1297.68","548.28","247.64","217.03","748.29"
"2009-07-01","491.53","301.01","1297.20","555.08","248.13","213.40","773.30"
"2009-07-08","461.97","296.07","1181.95","541.36","249.29","207.30","873.35"
"2009-07-15","444.71","291.88","1119.30","532.96","243.26","205.75","873.35"
"2009-07-22","462.14","295.23","1184.94","556.67","238.38","204.92","873.35"
"2009-07-29","471.94","295.42","1227.00","570.55","231.24","203.44","873.35"
"2009-08-05","488.91","301.76","1283.38","582.35","239.93","208.02","775.67"
"2009-08-12","494.23","303.93","1300.59","589.23","253.44","203.60","710.55"
"2009-08-19","480.49","301.25","1247.93","589.44","253.03","198.77","710.55"
"2009-08-26","480.46","299.01","1254.08","583.25","249.13","198.83","710.55"
"2009-09-02","460.52","293.89","1181.67","572.40","245.06","195.36","717.64"
"2009-09-09","450.55","291.09","1146.65","567.24","247.29","190.88","728.28"
"2009-09-16","473.10","292.28","1241.11","562.92","248.09","194.32","728.28"
"2009-09-23","481.81","293.22","1276.90","569.26","248.75","193.35","728.28"
"2009-09-30","469.60","288.82","1235.64","558.18","250.22","188.78","728.28"
"2009-10-07","469.23","290.25","1229.94","562.82","253.09","187.93","752.82"
"2009-10-14","498.80","297.03","1341.75","582.02","250.49","194.30","752.82"
"2009-10-21","523.27","297.14","1454.20","581.34","250.44","194.77","752.82"
"2009-10-28","534.78","302.20","1491.07","592.70","258.78","195.85","752.82"
"2009-11-04","527.00","302.04","1455.25","585.77","260.32","196.96","780.68"
"2009-11-11","521.88","305.36","1420.88","592.00","262.13","199.53","799.25"
"2009-11-18","507.70","309.75","1343.73","598.43","268.11","202.37","799.25"
"2009-11-25","514.40","313.57","1361.85","608.36","279.13","200.58","799.25"
"2009-12-02","530.47","317.20","1423.23","613.21","283.09","203.41","808.34"
"2009-12-09","535.36","316.38","1447.56","616.50","284.34","199.98","821.97"
"2009-12-16","532.26","315.92","1434.97","618.46","281.67","199.62","821.97"
"2009-12-23","544.29","313.86","1496.65","617.81","276.19","198.60","821.97"
"2009-12-30","566.55","318.63","1584.73","636.29","274.28","201.29","821.97"
"2010-01-06","581.06","320.72","1646.50","622.89","276.70","208.00","911.85"
"2010-01-13","584.81","324.40","1651.70","624.21","287.80","208.65","934.32"
"2010-01-20","568.53","324.51","1573.89","623.61","296.48","204.55","934.32"
"2010-01-27","554.56","322.70","1514.84","610.94","299.93","205.29","934.32"
"2010-02-03","552.20","321.54","1507.79","595.95","311.42","204.17","973.58"
"2010-02-10","544.25","320.30","1475.06","578.82","323.33","204.31","999.75"
"2010-02-17","558.70","326.05","1523.08","594.75","323.18","208.16","999.75"
"2010-02-24","567.86","329.47","1554.35","606.84","319.19","211.03","999.75"
"2010-03-03","563.17","330.35","1529.81","605.70","316.44","213.19","1123.62"
"2010-03-10","567.52","335.41","1533.62","617.31","321.14","214.38","1206.19"
"2010-03-17","564.64","335.27","1520.92","612.93","323.80","215.06","1206.19"
"2010-03-24","561.22","336.89","1500.33","613.11","325.83","217.41","1206.19"
"2010-03-31","560.66","338.66","1492.38","620.78","329.05","215.54","1206.19"
"2010-04-07","576.54","343.96","1547.86","636.39","335.81","217.45","1051.09"
"2010-04-14","574.67","348.29","1526.09","641.79","342.42","220.56","1051.09"
"2010-04-21","571.85","350.67","1506.31","645.22","348.16","221.05","1051.09"
"2010-04-28","575.38","349.18","1526.61","636.00","350.59","221.55","1051.09"
"2010-05-05","575.02","347.23","1530.92","627.79","348.57","221.97","1105.89"
"2010-05-12","548.56","342.87","1425.99","617.30","343.88","219.99","1142.42"
"2010-05-19","533.49","337.80","1374.39","612.23","333.15","217.08","1142.42"
"2010-05-26","515.91","331.71","1315.14","602.37","323.42","214.10","1142.42"
"2010-06-02","534.12","328.37","1404.46","602.51","317.00","211.58","1039.59"
"2010-06-09","531.33","319.91","1417.48","579.44","312.28","210.42","885.34"
"2010-06-16","546.64","324.42","1473.04","589.23","303.82","219.45","885.34"
"2010-06-23","552.55","324.93","1498.40","590.82","296.15","223.93","885.34"
"2010-06-30","545.87","323.94","1471.00","593.45","300.54","217.79","885.34"
"2010-07-07","531.43","324.83","1402.96","584.72","309.27","219.33","920.76"
"2010-07-14","540.61","329.11","1431.24","590.49","312.23","224.11","920.76"
"2010-07-21","544.11","328.45","1448.97","587.39","312.88","224.04","920.76"
"2010-07-28","553.58","332.01","1480.85","598.12","313.45","225.67","920.76"
"2010-08-04","567.82","338.50","1525.33","612.24","313.51","233.00","886.13"
"2010-08-11","559.32","340.33","1481.29","620.23","309.70","235.22","863.04"
"2010-08-18","536.91","340.14","1382.78","616.83","311.58","235.64","863.04"
"2010-08-25","523.79","339.65","1327.38","611.07","315.86","235.43","863.04"
"2010-09-01","522.61","340.51","1319.94","611.52","315.76","237.54","847.95"
"2010-09-08","522.92","345.80","1307.25","625.83","317.34","241.82","787.60"
"2010-09-15","525.09","347.18","1312.80","627.87","319.89","242.41","787.60"
"2010-09-22","531.21","349.11","1333.66","636.04","321.00","241.51","787.60"
"2010-09-29","545.28","351.96","1386.24","646.42","321.59","241.83","787.60"
"2010-10-06","562.75","351.96","1462.22","658.86","319.76","236.32","773.21"
"2010-10-13","564.94","356.95","1457.56","666.93","324.17","240.75","769.62"
"2010-10-20","563.60","358.18","1448.32","667.99","328.98","240.25","769.62"
"2010-10-27","559.82","358.38","1431.29","663.90","329.37","242.73","769.62"
"2010-11-03","567.31","362.29","1452.92","667.21","335.14","245.55","814.93"
"2010-11-10","593.21","369.89","1544.64","686.44","339.48","248.98","845.14"
"2010-11-17","580.49","365.06","1502.62","672.18","339.80","245.84","845.14"
"2010-11-24","574.42","361.80","1485.27","658.48","339.04","246.52","845.14"
"2010-12-01","587.77","365.42","1533.60","664.25","334.49","253.71","864.10"
"2010-12-08","611.56","375.34","1609.98","679.48","335.81","265.63","939.93"
"2010-12-15","610.55","378.74","1595.45","682.73","342.61","267.71","939.93"
"2010-12-22","609.04","380.59","1583.42","685.10","349.12","266.85","939.93"
"2010-12-29","620.53","385.69","1619.32","690.71","354.01","272.68","939.93"
"2011-01-05","625.58","392.15","1622.86","699.50","358.72","279.55","967.03"
"2011-01-12","623.99","392.40","1615.02","696.05","357.15","282.57","985.10"
"2011-01-19","628.67","395.78","1625.84","700.34","352.02","289.98","985.10"
"2011-01-26","622.90","394.11","1605.21","688.76","350.29","294.25","985.10"
"2011-02-02","632.88","400.90","1629.70","708.84","348.08","297.96","1010.55"
"2011-02-09","627.63","409.94","1581.50","733.91","345.45","303.85","1048.72"
"2011-02-16","616.75","411.73","1529.97","734.93","344.82","307.72","1048.72"
"2011-02-23","633.85","411.74","1603.64","738.72","344.53","305.52","1048.72"
"2011-03-02","665.47","413.62","1736.79","737.84","346.96","309.35","1043.01"
"2011-03-09","687.20","414.87","1830.84","732.14","352.37","313.32","1034.43"
"2011-03-16","667.32","404.02","1774.23","712.75","352.67","300.06","1034.43"
"2011-03-23","684.45","408.74","1837.70","722.36","350.36","306.13","1034.43"
"2011-03-30","701.68","414.36","1898.84","728.74","348.15","316.49","1034.43"
"2011-04-06","714.82","416.16","1954.01","729.34","345.65","323.54","948.58"
"2011-04-13","717.07","417.08","1961.50","744.72","341.81","318.19","927.12"
"2011-04-20","715.96","414.74","1964.17","741.76","337.44","316.83","927.12"
"2011-04-27","731.72","418.14","2026.84","750.62","330.47","323.13","927.12"
"2011-05-04","730.29","415.09","2030.60","751.00","326.52","317.77","924.45"
"2011-05-11","679.41","404.76","1827.30","723.97","323.70","311.83","922.67"
"2011-05-18","670.29","401.17","1796.77","716.13","318.44","311.17","922.67"
"2011-05-25","674.82","404.00","1808.53","713.28","319.25","319.54","922.67"
"2011-06-01","687.86","409.27","1851.59","725.55","322.58","322.37","926.82"
"2011-06-08","686.14","411.51","1836.52","730.54","324.28","323.22","943.41"
"2011-06-15","682.21","408.87","1827.04","725.45","325.46","319.46","943.41"
"2011-06-22","657.44","403.83","1730.18","719.91","327.90","309.50","943.41"
"2011-06-29","646.29","403.11","1682.47","716.35","332.32","307.71","943.41"
"2011-07-06","668.87","415.79","1745.32","756.57","335.54","309.79","986.58"
"2011-07-13","679.47","421.95","1774.30","773.57","336.08","313.20","997.37"
"2011-07-20","683.38","425.06","1782.48","782.27","337.80","314.27","997.37"
"2011-07-27","689.92","423.64","1816.01","790.20","338.13","306.12","997.37"
"2011-08-03","675.07","422.61","1752.78","794.80","332.24","305.17","948.23"
"2011-08-10","629.52","413.40","1580.05","777.10","321.98","300.57","915.47"
"2011-08-17","641.21","411.67","1635.26","771.40","317.51","302.37","915.47"
"2011-08-24","634.75","414.92","1598.39","776.85","318.08","306.32","915.47"
"2011-08-31","650.71","417.26","1660.93","778.19","324.03","307.71","915.47"
"2011-09-07","655.32","416.69","1682.82","782.98","330.18","301.45","863.14"
"2011-09-14","654.68","413.02","1690.53","777.44","330.70","296.08","863.14"
"2011-09-21","642.62","407.47","1653.45","767.70","330.07","289.52","863.14"
"2011-09-28","610.54","390.62","1561.03","719.86","324.79","281.96","863.14"
"2011-10-05","596.22","383.33","1519.14","703.90","320.76","277.44","833.37"
"2011-10-12","616.64","387.90","1595.58","714.80","319.31","282.53","813.51"
"2011-10-19","625.65","389.32","1631.42","715.04","317.82","286.41","813.51"
"2011-10-26","633.29","388.98","1666.66","714.18","314.27","288.03","813.51"
"2011-11-02","647.47","394.52","1713.62","730.92","310.83","291.96","841.92"
"2011-11-09","652.56","394.90","1735.54","730.42","305.42","295.16","884.52"
"2011-11-16","659.46","392.49","1774.75","724.72","308.46","291.32","884.52"
"2011-11-23","645.02","387.76","1723.56","711.29","312.67","286.22","884.52"
"2011-11-30","649.08","384.57","1752.52","704.21","313.05","282.93","884.52"
"2011-12-07","665.59","392.43","1803.15","732.60","310.10","285.40","894.74"
"2011-12-14","649.42","389.38","1738.61","720.60","311.13","284.98","894.74"
"2011-12-21","634.25","385.87","1680.49","705.34","315.73","283.67","894.74"
"2011-12-28","651.12","390.73","1742.03","709.50","319.45","290.47","894.74"
"2012-01-04","650.27","392.91","1731.29","717.14","320.39","290.37","923.99"
"2012-01-11","647.46","396.18","1707.51","734.82","319.16","288.23","943.50"
"2012-01-18","638.00","399.10","1654.60","750.74","314.25","288.67","943.50"
"2012-01-25","633.77","402.67","1624.39","761.64","309.59","292.87","943.50"
"2012-02-01","634.54","410.07","1605.66","780.23","311.89","297.71","958.40"
"2012-02-08","621.28","413.72","1536.62","777.15","317.51","302.92","1018.00"
"2012-02-15","631.83","413.02","1584.86","775.21","320.38","301.08","1018.00"
"2012-02-22","649.17","413.29","1661.31","767.48","321.16","305.05","1018.00"
"2012-02-29","663.14","419.31","1705.96","783.73","324.30","307.99","1018.00"
"2012-03-07","651.60","418.79","1655.61","768.21","327.85","312.92","1021.17"
"2012-03-14","646.42","417.56","1636.09","762.47","328.92","312.75","1021.17"
"2012-03-21","649.76","418.33","1648.80","760.57","328.92","315.34","1021.17"
"2012-03-28","656.63","417.08","1683.27","753.55","327.96","316.82","1021.17"
"2012-04-04","647.11","417.04","1640.71","746.91","327.10","320.84","1011.23"
"2012-04-11","644.97","414.65","1638.30","739.46","329.74","318.53","1004.61"
"2012-04-18","646.93","413.39","1650.86","739.63","330.89","315.19","1004.61"
"2012-04-25","649.79","413.06","1664.79","735.50","334.26","315.10","1004.61"
"2012-05-02","666.72","415.64","1733.66","741.73","340.11","315.01","980.19"
"2012-05-09","642.88","409.30","1645.19","729.19","344.26","307.02","943.57"
"2012-05-16","628.29","405.45","1591.42","715.18","346.03","305.53","943.57"
"2012-05-23","619.22","407.89","1544.20","712.90","347.25","311.38","943.57"
"2012-05-30","610.25","405.64","1511.43","709.41","347.45","308.39","943.57"
"2012-06-06","579.31","400.78","1391.92","702.49","347.45","302.21","922.60"
"2012-06-13","571.22","402.57","1353.24","703.30","346.83","305.95","917.36"
"2012-06-20","574.39","402.63","1366.37","703.96","341.65","308.03","917.36"
"2012-06-27","554.16","399.91","1289.48","689.79","335.47","312.82","917.36"
"2012-07-04","567.46","392.25","1365.04","658.57","334.57","315.11","907.32"
"2012-07-11","573.26","385.64","1407.09","629.17","335.71","317.61","900.63"
"2012-07-18","587.30","385.30","1469.32","625.71","336.90","318.45","900.63"
"2012-07-25","599.09","384.94","1522.59","624.01","338.63","317.90","900.63"
"2012-08-01","597.91","387.41","1510.12","641.05","340.01","312.42","898.77"
"2012-08-08","618.03","399.27","1564.28","690.76","339.82","309.39","891.33"
"2012-08-15","627.69","400.17","1604.56","689.89","341.47","311.11","891.33"
"2012-08-22","637.09","402.67","1639.29","691.52","341.59","315.59","891.33"
"2012-08-29","635.13","404.39","1625.17","706.91","340.99","310.99","891.33"
"2012-09-05","638.33","403.08","1643.69","706.17","339.25","308.82","921.50"
"2012-09-12","648.35","404.99","1683.26","724.70","333.25","305.31","941.62"
"2012-09-19","652.23","408.83","1688.98","744.48","330.01","304.62","941.62"
"2012-09-26","631.04","407.18","1598.46","742.15","326.37","304.01","941.62"
"2012-10-03","636.24","408.02","1619.24","747.36","325.71","304.12","905.78"
"2012-10-10","633.03","409.29","1601.10","743.31","328.10","308.20","881.88"
"2012-10-17","636.64","407.65","1622.06","729.04","332.97","309.94","881.88"
"2012-10-24","617.49","407.67","1537.78","720.13","338.72","312.10","881.88"
"2012-10-31","592.78","406.44","1434.01","710.96","346.18","311.04","881.88"
"2012-11-07","587.15","405.52","1412.69","708.47","352.37","307.48","893.38"
"2012-11-14","589.13","405.16","1421.93","712.40","354.69","303.61","893.38"
"2012-11-21","594.32","404.98","1444.56","714.16","354.98","302.17","893.38"
"2012-11-28","601.07","409.97","1459.88","721.29","360.05","306.69","893.38"
"2012-12-05","605.89","414.89","1467.19","731.60","365.56","308.74","918.22"
"2012-12-12","590.53","415.18","1401.64","733.59","367.98","306.96","934.78"
"2012-12-19","590.42","414.01","1404.21","731.23","370.55","304.72","934.78"
"2012-12-26","596.86","411.23","1438.62","717.90","376.89","303.38","934.78"
"2013-01-02","602.49","406.61","1474.87","698.38","380.46","302.02","970.61"
"2013-01-09","592.46","399.31","1452.06","664.84","381.88","303.05","1024.35"
"2013-01-16","594.46","401.01","1456.09","665.67","380.91","306.62","1024.35"
"2013-01-23","606.64","401.45","1506.13","667.41","375.87","308.86","1024.35"
"2013-01-30","615.81","401.40","1545.26","666.30","370.67","311.73","1024.35"
"2013-02-06","624.47","406.89","1567.41","674.36","375.03","316.87","1039.71"
"2013-02-13","629.48","406.75","1589.30","672.18","382.36","314.36","1043.55"
"2013-02-20","624.81","404.48","1575.42","665.26","384.62","312.27","1043.55"
"2013-02-27","611.85","397.05","1540.13","649.84","384.69","304.82","1043.55"
"2013-03-06","603.51","395.41","1508.92","643.35","388.12","302.82","1081.62"
"2013-03-13","615.66","397.27","1555.95","644.22","392.67","304.19","1091.14"
"2013-03-20","625.19","396.83","1598.43","644.47","394.25","302.45","1091.14"
"2013-03-27","639.47","397.28","1659.93","643.15","394.04","304.22","1091.14"
"2013-04-03","647.03","395.60","1698.46","641.43","393.19","301.59","1115.87"
"2013-04-10","636.97","393.69","1659.36","638.60","390.48","299.99","1132.35"
"2013-04-17","619.37","387.99","1598.36","620.53","382.56","301.32","1132.35"
"2013-04-24","612.63","384.21","1579.64","610.15","373.09","303.20","1132.35"
"2013-05-01","624.14","385.68","1626.19","616.88","365.79","306.05","1117.99"
"2013-05-08","623.79","384.55","1627.97","617.44","361.84","305.96","1060.55"
"2013-05-15","622.00","384.48","1620.23","615.62","358.88","308.25","1060.55"
"2013-05-22","623.84","381.74","1636.65","607.39","353.50","309.54","1060.55"
"2013-05-29","618.43","378.08","1623.49","606.76","343.27","306.65","1060.55"
"2013-06-05","617.62","380.81","1611.67","613.50","341.42","309.62","1066.87"
"2013-06-12","628.17","379.10","1664.17","607.44","342.53","308.73","1071.08"
"2013-06-19","632.40","375.17","1695.72","597.59","336.07","308.93","1071.08"
"2013-06-26","614.92","367.50","1640.27","576.39","334.28","305.20","1071.08"
"2013-07-03","626.00","365.63","1697.07","573.43","336.65","301.49","1075.56"
"2013-07-10","641.75","366.79","1766.55","571.84","343.57","301.72","1078.55"
"2013-07-17","651.35","369.22","1803.37","581.18","350.46","298.25","1078.55"
"2013-07-24","649.10","369.42","1792.19","586.94","353.50","293.89","1078.55"
"2013-07-31","635.91","366.26","1740.97","583.87","354.10","288.46","1078.55"
"2013-08-07","636.88","364.16","1752.63","579.49","354.25","285.89","1108.52"
"2013-08-14","637.34","368.68","1739.56","592.60","356.14","287.38","1108.52"
"2013-08-21","640.95","371.68","1746.45","601.35","357.22","288.44","1108.52"
"2013-08-28","645.74","372.74","1765.21","604.34","357.17","289.08","1108.52"
"2013-09-04","647.26","370.59","1779.47","596.89","359.49","287.64","1105.09"
"2013-09-11","644.95","366.01","1784.24","594.12","363.31","277.85","1102.81"
"2013-09-18","635.38","361.01","1756.27","583.63","367.81","271.24","1102.81"
"2013-09-25","619.61","361.25","1681.92","589.55","372.46","266.69","1102.81"
"2013-10-02","610.58","360.92","1641.38","588.51","373.59","266.06","1107.45"
"2013-10-09","610.42","360.15","1643.09","589.42","372.77","264.24","1114.42"
"2013-10-16","611.99","359.58","1652.12","585.28","376.03","264.00","1114.42"
"2013-10-23","605.67","365.48","1604.83","594.15","378.95","270.23","1114.42"
"2013-10-30","595.32","368.33","1549.74","598.75","384.59","271.43","1114.42"
"2013-11-06","571.38","366.49","1450.21","592.14","388.21","269.46","1139.05"
"2013-11-13","569.92","362.99","1453.62","582.49","390.20","266.63","1145.21"
"2013-11-20","574.39","361.04","1478.81","577.77","391.11","264.85","1145.21"
"2013-11-27","586.76","359.48","1538.03","573.15","390.33","264.45","1145.21"
"2013-12-04","585.99","356.46","1543.91","568.60","383.04","263.25","1160.86"
"2013-12-11","601.89","357.84","1611.40","576.21","377.90","263.80","1171.29"
"2013-12-18","605.30","355.98","1633.04","576.76","383.00","257.83","1171.29"
"2013-12-25","616.46","353.60","1692.58","571.72","386.70","254.34","1171.29"
"2014-01-01","617.24","355.74","1689.19","575.99","386.70","255.85","1210.78"
"2014-01-08","604.90","358.76","1625.05","579.41","386.93","258.08","1368.75"
"2014-01-15","600.75","361.43","1599.76","580.35","389.16","262.49","1368.75"
"2014-01-22","614.58","363.22","1654.74","586.85","390.57","261.92","1368.75"
"2014-01-29","629.09","360.16","1727.11","584.14","388.63","257.61","1368.75"
"2014-02-05","628.83","355.73","1739.32","562.66","386.52","262.14","1343.44"
"2014-02-12","644.80","354.34","1815.38","560.03","384.54","261.76","1326.56"
"2014-02-19","637.15","356.60","1773.75","569.36","384.93","260.92","1326.56"
"2014-02-26","643.07","359.74","1790.88","571.49","384.54","266.96","1326.56"
"2014-03-05","647.74","362.69","1803.02","567.82","384.22","276.53","1318.24"
"2014-03-12","633.27","367.34","1724.62","567.21","386.65","286.93","1312.69"
"2014-03-19","627.43","369.93","1691.57","565.44","387.52","294.07","1312.69"
"2014-03-26","632.88","370.12","1714.80","560.39","383.36","300.28","1312.69"
"2014-04-02","638.04","370.96","1735.11","563.64","377.45","302.07","1377.09"
"2014-04-09","643.80","373.91","1751.89","576.77","373.21","300.68","1473.69"
"2014-04-16","651.89","373.43","1788.94","585.71","371.03","294.51","1473.69"
"2014-04-23","652.16","371.86","1794.80","585.45","371.65","290.54","1473.69"
"2014-04-30","644.83","373.06","1758.83","586.48","374.06","291.50","1473.69"
"2014-05-07","642.23","373.10","1747.27","582.73","376.63","296.44","1267.48"
"2014-05-14","643.89","377.45","1742.12","592.29","377.89","299.97","1267.48"
"2014-05-21","649.27","375.73","1770.68","589.00","378.11","297.85","1267.48"
"2014-05-28","653.33","374.31","1792.73","592.20","371.55","295.73","1267.48"
"2014-06-04","644.90","368.39","1772.83","586.59","362.22","290.97","1219.41"
"2014-06-11","648.11","368.19","1787.72","585.69","357.46","294.31","1187.37"
"2014-06-18","661.28","371.35","1837.10","585.48","361.81","299.92","1187.37"
"2014-06-25","664.56","380.32","1824.82","595.32","372.64","309.60","1187.37"
"2014-07-02","658.85","383.04","1791.69","596.30","377.49","311.35","1271.70"
"2014-07-09","651.05","383.53","1756.19","598.15","379.52","307.62","1398.21"
"2014-07-16","637.07","380.95","1702.71","597.89","381.55","300.34","1398.21"
"2014-07-23","640.50","380.92","1717.62","598.29","382.00","299.75","1398.21"
"2014-07-30","631.80","379.80","1683.10","598.30","379.97","298.11","1398.21"
"2014-08-06","621.81","377.35","1646.90","593.05","382.29","297.35","1245.04"
"2014-08-13","624.96","377.41","1660.24","596.56","385.97","293.98","1206.75"
"2014-08-20","615.84","373.84","1630.79","592.62","388.17","286.84","1206.75"
"2014-08-27","612.02","374.25","1613.37","595.56","389.31","285.34","1206.75"
"2014-09-03","619.67","374.55","1645.31","594.40","389.35","286.63","1215.02"
"2014-09-10","612.34","372.51","1619.37","591.50","387.29","284.59","1220.53"
"2014-09-17","610.59","366.33","1628.70","578.21","382.20","281.10","1220.53"
"2014-09-24","598.88","358.67","1599.10","569.59","375.99","271.62","1220.53"
"2014-10-01","601.52","356.69","1616.07","564.41","376.22","270.22","1218.30"
"2014-10-08","591.92","358.84","1568.84","560.45","379.37","276.54","1209.39"
"2014-10-15","573.98","362.38","1483.82","564.87","380.21","281.67","1209.39"
"2014-10-22","561.64","360.92","1436.10","562.23","376.98","281.55","1209.39"
"2014-10-29","557.81","360.79","1420.57","563.03","373.82","282.29","1209.39"
"2014-11-05","549.73","358.53","1392.85","558.41","372.07","281.28","1186.02"
"2014-11-12","545.34","357.67","1377.01","555.63","370.19","282.32","1170.44"
"2014-11-19","533.85","359.03","1327.32","559.88","368.12","283.83","1170.44"
"2014-11-26","535.85","362.47","1327.58","567.47","368.46","286.93","1170.44"
"2014-12-03","505.01","360.48","1210.69","560.89","368.62","286.36","1174.08"
"2014-12-10","481.12","359.51","1121.38","560.21","370.46","283.45","1176.50"
"2014-12-17","450.30","359.08","1008.25","554.20","372.40","285.52","1176.50"
"2014-12-24","438.05","354.19","972.47","545.63","372.49","279.36","1176.50"
"2014-12-31","427.06","351.45","937.82","541.90","372.18","275.39","1176.50"
"2015-01-07","409.95","351.60","868.42","542.39","370.20","273.62","1316.33"
"2015-01-14","399.28","349.44","827.33","542.16","363.89","271.76","1316.33"
"2015-01-21","399.38","347.77","832.01","546.60","357.13","268.56","1316.33"
"2015-01-28","388.97","344.07","796.54","548.91","357.96","258.85","1316.33"
"2015-02-04","400.35","341.71","852.84","547.03","359.92","254.72","1274.69"
"2015-02-11","406.62","341.48","881.05","543.59","357.79","257.50","1246.92"
"2015-02-18","414.01","341.00","916.10","538.02","354.86","260.85","1246.92"
"2015-02-25","404.90","338.47","881.63","532.87","348.35","261.13","1246.92"
"2015-03-04","402.28","339.67","866.51","536.11","342.83","264.06","1267.01"
"2015-03-11","398.01","336.91","854.94","529.20","335.53","265.04","1280.40"
"2015-03-18","378.61","332.77","780.84","523.96","329.68","261.59","1280.40"
"2015-03-25","390.12","336.46","821.32","533.68","329.97","264.07","1280.40"
"2015-04-01","398.64","335.51","861.70","533.30","329.99","261.61","1313.01"
"2015-04-08","406.11","336.87","892.02","537.52","325.35","262.24","1443.44"
"2015-04-15","409.39","333.01","918.54","534.94","315.13","260.13","1443.44"
"2015-04-22","421.25","332.38","976.56","539.25","310.02","258.81","1443.44"
"2015-04-29","427.28","333.91","1000.98","541.74","311.14","260.26","1443.44"
"2015-05-06","443.04","338.05","1065.15","553.39","311.90","263.04","1415.07"
"2015-05-13","444.71","339.01","1070.26","552.66","311.39","265.98","1407.98"
"2015-05-20","444.07","340.25","1062.82","549.05","315.25","268.86","1407.98"
"2015-05-27","440.48","337.60","1053.92","536.52","319.12","268.12","1407.98"
"2015-06-03","443.33","337.88","1067.28","533.77","325.00","270.04","1266.48"
"2015-06-10","443.17","339.02","1062.58","531.96","332.57","271.75","1172.14"
"2015-06-17","445.13","338.27","1074.86","528.11","338.22","269.61","1172.14"
"2015-06-24","441.96","339.42","1055.06","526.30","340.56","272.20","1172.14"
"2015-07-01","437.29","340.54","1028.36","520.36","340.71","278.28","1175.92"
"2015-07-08","419.97","338.87","950.53","513.45","341.32","278.11","1191.02"
"2015-07-15","412.22","337.21","918.94","512.16","341.47","274.97","1191.02"
"2015-07-22","397.08","330.62","868.37","504.17","338.97","265.91","1191.02"
