Date,Exchange Rate,Prime_Rate,INDINF_CPI_Q,GDP,W.MTLS,Open,Gold_Price_in_USD,Ontario_population,Ontario_Immigrants_International,Ontario_Emigrants_International,Ontario_In_migrant_Interprovincial,Ontario_Out_migrant_Interprovincial,Crime_severity_index_toronto,Toronto_median_age,UT_Graduate_Enrolment,UT_Undergraduate_Enrolment,UT_Total_Enrolment,Ryerson_Total_Enrolment,York_Total_Enrolment,Unemployment_rate_toronto,Participation_rate_toronto,Employment_rate_toronto,Toronto_population,Sales_Total,Avg_Price_Month,New Units Number (Plan for construction),New Units Number (construction complete),Prime_Rate_2,Bank_of_Canada_Overnight_Rate,Exchange Rate_Change_Rate,Prime_Rate_Change_Rate,INDINF_CPI_Q_Change_Rate,GDP_Change_Rate,W.MTLS_Change_Rate,Open_Change_Rate,Gold_Price_in_USD_Change_Rate,Ontario_population_Change_Rate,Ontario_Immigrants_International_Change_Rate,Ontario_Emigrants_International_Change_Rate,Ontario_In_migrant_Interprovincial_Change_Rate,Ontario_Out_migrant_Interprovincial_Change_Rate,Crime_severity_index_toronto_Change_Rate,Toronto_median_age_Change_Rate,UT_Graduate_Enrolment_Change_Rate,UT_Undergraduate_Enrolment_Change_Rate,UT_Total_Enrolment_Change_Rate,Ryerson_Total_Enrolment_Change_Rate,York_Total_Enrolment_Change_Rate,Unemployment_rate_toronto_Change_Rate,Participation_rate_toronto_Change_Rate,Employment_rate_toronto_Change_Rate,Toronto_population_Change_Rate,Sales_Total_Change_Rate,Avg_Price_Month_Change_Rate,New Units Number (Plan for construction)_Change_Rate,New Units Number (construction complete)_Change_Rate,Prime_Rate_2_Change_Rate,Bank_of_Canada_Overnight_Rate_Change_Rate
2006-01-01,1.1588001363636364,5.0625,2.4,37841.134380453754,436.1075,2286.17399905,548.1404000000001,12587531.0,27367.0,6606.0,12125.0,16181.0,73.21,38.4,10534.0,49669.0,60203.0,25846.0,51000.0,7.0,68.8,64.0,5334382.0,729.0,253418.16600000003,1157.0,3171.0,5.25,3.5,-0.002830866097832452,0.012499999999999956,0.05570543253884641,0.00048273139407783994,0.04796376284850923,0.016403645440221437,0.07910405332086001,0.00023995604993354291,0.017607557517566264,0.04214428190292807,0.15990519137663584,0.07772856200639655,-0.00024245671146005954,0.0006633507121058813,0.004673342870767705,0.04782498628749843,0.040008983018639865,0.0,0.030303030303030276,0.04477611940298498,0.004379562043795637,0.0015649452269170805,0.001417962975684528,-0.018842530282637937,0.035419107650217496,-0.3806209850107066,1.4831636648394677,0.050000000000000044,0.3999999999999999
2006-02-01,1.1495118,5.25,2.5339407654416695,37989.528795811515,456.28499999999997,2273.930008736842,554.274347826087,12595097.495849922,29531.852697806484,6641.25810476037,13600.537457563323,17093.14248414653,73.15567502339927,38.42545881943427,10534.0,49669.0,60203.0,25846.0,51000.0,6.9,68.2,63.5,5341784.653697981,1010.0,259515.5455,920.0,1392.0,5.25,3.5,-0.008015477451343456,0.03703703703703698,0.055808652267362424,0.00392151075244751,0.046267262085609495,-0.005355668605384389,0.011190468402049847,0.0006011104044090221,0.07910449438398381,0.005337285007624759,0.12169381093305764,0.05637120599138057,-0.000742043117070379,0.0006629900894341567,0.0,0.0,0.0,0.0,0.0,-0.014285714285714235,-0.008720930232558044,-0.0078125,0.0013877247070008814,0.3854595336076818,0.024060546235663338,-0.20484010371650818,-0.5610217596972564,0.0,0.0
2006-03-01,1.1579455652173913,5.45,2.640963441477135,38060.51483420593,457.29800000000006,2298.326511478261,555.3573076923077,12605489.817902613,32610.998797743967,6572.931994983299,14804.648343443985,17855.518111582154,73.07517424989211,38.448456493546814,10534.0,49669.0,60203.0,25846.0,51000.0,6.4,68.3,63.9,5348341.484300281,1348.0,256038.7819,1837.0,1400.0,5.5,2.5,0.007336823525770919,0.03809523809523818,0.04223566607990992,0.001868568540977611,0.002220103663280737,0.0107287834927563,0.001953833639366742,0.0008251085040122952,0.10426525323168057,-0.01028812744502361,0.08853406636596195,0.04460125621387112,-0.0011004036731450118,0.0005985009631404026,0.0,0.0,0.0,0.0,0.0,-0.07246376811594202,0.0014662756598240456,0.006299212598425141,0.0012274606760422913,0.33465346534653473,-0.013397130385008116,0.9967391304347826,0.005747126436781658,0.04761904761904767,-0.2857142857142857
2006-04-01,1.1452103888888887,5.5625,2.6,38041.21116928447,511.9975,2340.4447342105263,609.2190909090909,12618444.0,34916.0,7092.0,16279.0,19753.0,72.95124751372694,38.47392109536176,10534.0,49669.0,60203.0,25846.0,51000.0,6.5,68.4,63.9,5355457.526935963,1193.0,249838.8458,1666.0,1442.0,5.75,4.66,-0.010998078589395277,0.020642201834862428,-0.015510794596317212,-0.0005071834946414056,0.11961456205800136,0.018325604530913697,0.0969858188066286,0.0010276619381333063,0.07068171130089684,0.07897054243264234,0.09958707713641224,0.10626865468479596,-0.0016958801321689254,0.0006623049177336693,0.0,0.0,0.0,0.0,0.0,0.015625,0.0014641288433383526,0.0,0.0013305138904406988,-0.11498516320474772,-0.024214832042207868,-0.09308655416439848,0.030000000000000027,0.045454545454545414,0.8640000000000001
2006-05-01,1.1098774999999999,5.8,2.378405472563416,38059.877835951134,575.172,2252.6995294090907,673.8003703703704,12632041.810143014,35676.5053995982,8299.1868711596,17891.2444907816,22817.823923426706,72.79649850715843,38.49856715117958,10534.0,49669.0,60203.0,25846.0,51000.0,6.2,68.4,64.2,5362200.635926207,1363.0,258012.9545,1963.0,1771.0,6.0,4.5,-0.030852749181894623,0.04269662921348316,-0.08522866439868626,0.0004906959082768836,0.12338829779442295,-0.03749082536274184,0.10600665741598769,0.0010776138597607954,0.021781000103053172,0.1702181149407218,0.09903830031215666,0.15515738993705797,-0.0021212660762159885,0.0006405912138960357,0.0,0.0,0.0,0.0,0.0,-0.0461538461538461,0.0,0.0046948356807512415,0.0012591097877872048,0.1424979044425818,0.03271752506631209,0.17827130852340933,0.22815533980582514,0.04347826086956519,-0.03433476394849788
2006-06-01,1.113801772727273,6.0,1.9990174448941407,38006.169284467716,529.165,2140.1872892272727,595.7324000000001,12647069.938316187,35107.48950354073,10017.93706398338,19476.148462425568,26681.002892293447,72.60061062974867,38.52403773138812,10534.0,49669.0,60203.0,25846.0,51000.0,6.2,68.4,64.1,5369020.351870362,1284.0,251530.9182,2455.0,776.0,6.0,4.5,0.0035357710443479906,0.034482758620689724,-0.15951360356582744,-0.0014111593241291631,-0.0799882469939428,-0.04994551590789886,-0.11586216601136379,0.0011896832197868523,-0.0159493170556968,0.20709862538420332,0.08858545152969022,0.1693053194656513,-0.0026908969720638165,0.0006615981345103883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015576323987540608,0.0012718129005586665,-0.05796038151137195,-0.025122910252942332,0.2506367804381049,-0.5618294748729531,0.0,0.0
2006-07-01,1.1277549523809522,6.0,1.7,37950.91623036649,569.4324999999999,2089.09498295,631.9076923076923,12661878.0,34179.0,10677.0,19382.0,27836.0,72.37622180907246,38.5486895727481,10534.0,49669.0,60203.0,25846.0,51000.0,6.5,68.6,64.1,5375476.693094608,1161.0,250620.7752,2928.0,2330.0,6.0,4.5,0.012527525090495484,0.0,-0.14958220882858553,-0.001453791717014874,0.07609630266552014,-0.02387282016599579,0.060724063871114176,0.0011708689645930637,-0.026447049238513376,0.0657882887272363,-0.004834039061018869,0.043289118942382965,-0.0030907291099872003,0.0006399080369474675,0.0,0.0,0.0,0.0,0.0,0.048387096774193505,0.0029239766081869956,0.0,0.0012025175546219735,-0.09579439252336452,-0.003618414016507865,0.1926680244399186,2.002577319587629,0.0,0.0
2006-08-01,1.1191621304347827,6.0,1.4990291957772504,38068.856893542754,589.268,2116.1626083478263,629.7396296296296,12677333.368615035,32993.41173576891,10063.278539054547,17329.80621992788,25786.506469262855,72.12115620530452,38.574167443622,10534.0,49669.0,60203.0,25846.0,51000.0,6.5,68.1,63.6,5382098.7077573305,1139.0,250199.935,1448.0,1846.0,6.0,4.5,-0.0076194051979360244,0.0,-0.11821812013102917,0.0031077158311632047,0.034833803831007426,0.012956627448123204,-0.00343098003783604,0.0012206221395463235,-0.034687622933119444,-0.05748070253305737,-0.10588142503725728,-0.07362744398394683,-0.0035241630108960864,0.0006609270290711677,0.0,0.0,0.0,0.0,0.0,0.0,-0.007288629737609353,-0.007800312012480437,0.0012318934749040444,-0.01894918173987936,-0.001679191198990404,-0.505464480874317,-0.20772532188841197,0.0,0.0
2006-09-01,1.1159737619047623,6.0,1.4049239388259736,38011.25130890052,584.3825,2219.0675292499996,599.2576,12692072.952545071,31511.99161358597,8399.724108765657,13770.965181500345,21080.58361378936,71.85772008291241,38.59965124753504,10534.0,49669.0,60203.0,25846.0,51000.0,7.0,68.6,63.8,5388787.695385059,1011.0,249715.1929,943.0,1071.0,6.0,4.5,-0.002848888863655419,0.0,-0.06277746772135617,-0.0015131944939487108,-0.008290794680858249,0.048628078247028084,-0.04840417879935077,0.0011626722672235523,-0.04490048298269489,-0.16530938936379502,-0.20535954027778758,-0.1824955567782277,-0.0036526885625931538,0.00066064430166346,0.0,0.0,0.0,0.0,0.0,0.07692307692307687,0.007342143906020615,0.0031446540880502027,0.0012428214328525922,-0.11237928007023701,-0.0019374189685541499,-0.3487569060773481,-0.41982665222101845,0.0,0.0
2006-10-01,1.1288256363636364,6.0,1.4,38005.502617801045,602.9849999999999,2323.9522593181814,584.9570833333333,12700994.0,29444.0,7213.0,11460.0,17417.0,71.59484352032408,38.624318645531304,10534.0,49669.0,60203.0,25846.0,51000.0,6.8,68.1,63.5,5395324.919188241,1132.0,251892.3207,1928.0,1306.0,6.0,4.5,0.011516287297775207,0.0,-0.0035047725288874787,-0.00015123656553062137,0.03183274653159507,0.04726522680615797,-0.023863721822913297,0.0007028834051210353,-0.06562554467977155,-0.1412813198861178,-0.1678143217299578,-0.173789477602172,-0.0036582925576404968,0.0006390575354702221,0.0,0.0,0.0,0.0,0.0,-0.02857142857142858,-0.007288629737609353,-0.00470219435736674,0.0012131158569819167,0.11968348170128595,0.008718443498437312,1.0445387062566276,0.21942110177404306,0.0,0.0
2006-11-01,1.1361017727272726,6.0,1.481363535708069,38047.12739965096,613.294,2405.4509277142856,625.9192307692308,12703924.83304232,26593.584609294077,6657.908350722763,10664.991535245379,15113.775018167853,71.31500141336693,38.649814130810505,10534.0,49669.0,60203.0,25846.0,51000.0,6.8,68.1,63.5,5402146.194087081,1059.0,254158.8725,1639.0,469.0,6.0,4.5,0.006445757545935349,0.0,0.058116811220049414,0.0010952304004110403,0.017096611026808484,0.03506899424001708,0.07002590207554671,0.0002307561945402714,-0.09680802169222669,-0.07695711205839961,-0.06937246638347483,-0.13224005177884524,-0.003908690810640714,0.0006600889329124726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012642936247602155,-0.06448763250883394,0.008998098051188341,-0.149896265560166,-0.6408882082695253,0.0,0.0
2006-12-01,1.1513308421052633,6.0,1.6333412745171942,38242.029668411866,625.565,2434.0910033500004,628.3808333333333,12701931.72601305,23514.335820364613,6688.9648852665505,11258.145120357261,14250.149915808164,71.03624809152214,38.67449283335464,10534.0,49669.0,60203.0,25846.0,51000.0,6.4,68.8,64.4,5408811.437830046,763.0,252814.6881,866.0,1126.0,6.0,4.5,0.013404670024792287,0.0,0.10259314148466747,0.005122653984192649,0.02000834836147103,0.011906322970774319,0.003932779890909011,-0.00015688907605049263,-0.1157891587075971,0.004664608298553086,0.05561688287811983,-0.057141587811221806,-0.003908761359044721,0.0006385206009169586,0.0,0.0,0.0,0.0,0.0,-0.05882352941176461,0.010279001468428861,0.014173228346456845,0.0012338140256664687,-0.279508970727101,-0.005288756543409656,-0.4716290420988407,1.4008528784648187,0.0,0.0
2007-01-01,1.1758942727272728,6.0,1.8,37090.425087108015,620.53,2451.1974977,628.2828,12702838.0,22344.0,6793.0,12144.0,14329.0,70.74,38.7,10990.0,50220.0,61210.0,25846.0,51500.0,6.6,69.5,64.9,5415765.0,824.0,262393.5643,1192.0,3080.0,6.0,4.5,0.021334815088505765,0.0,0.1020354582860028,-0.030113584223671164,-0.008048723953546166,0.007027877892180845,-0.00015600942634308446,7.134930390906291e-05,-0.049771162124470525,0.015553245758936907,0.07868568668926756,0.005533281029160619,-0.0041703792004957885,0.0006595346125228829,0.04328839946838814,0.011093438563289038,0.016726741192299333,0.0,0.009803921568627416,0.031249999999999778,0.010174418604651292,0.007763975155279601,0.0012855989249911381,0.0799475753604193,0.03788892279949785,0.3764434180138567,1.7353463587921847,0.0,0.0
2007-02-01,1.1709892499999999,6.0,1.965483351789081,37338.828106852496,643.7049999999999,2482.686844526316,664.2295833333333,12708077.183225585,23606.473330583827,6884.774192147628,13119.1698994127,15322.194555945538,70.435414440912,38.72551310307734,10990.0,50220.0,61210.0,25846.0,51500.0,6.9,69.2,64.5,5422785.790127402,1020.0,269456.0098,497.0,634.0,6.0,4.5,-0.004171312711555797,0.0,0.09193519543837825,0.0066972276311501044,0.03734710650572892,0.012846515572842554,0.05721433617685112,0.00041244194609002527,0.05650167072072265,0.013510112196029489,0.08030055166441863,0.06931359871209009,-0.004305704821713219,0.0006592533094920139,0.0,0.0,0.0,0.0,0.0,0.045454545454545636,-0.004316546762589857,-0.006163328197226536,0.0012963616640313536,0.2378640776699028,0.026915467682451677,-0.5830536912751678,-0.7941558441558442,0.0,0.0
2007-03-01,1.168464272727273,6.0,2.1064708640262095,37392.56213704994,667.23,2401.696810590909,654.2734615384616,12716215.014737992,26523.01508181214,7019.019249141197,14133.175658965218,16958.464016245296,70.153138672444,38.74856229866937,10990.0,50220.0,61210.0,25846.0,51500.0,7.2,69.0,64.1,5429184.932815686,1344.0,272016.532,746.0,574.0,6.0,4.5,-0.002156277073189994,0.0,0.07173172548563933,0.0014390925725809023,0.036546244009290074,-0.03262192898551375,-0.01498897677051425,0.0006403668623564673,0.1235483890535114,0.0194988322415397,0.07729191460489515,0.10679080299661314,-0.004007582985186997,0.0005951940657489274,0.0,0.0,0.0,0.0,0.0,0.04347826086956519,-0.0028901734104046506,-0.006201550387596955,0.0011800471078784458,0.3176470588235294,0.009502561111554009,0.5010060362173039,-0.09463722397476337,0.0,0.0
2007-04-01,1.1346045789473684,6.0,2.2,37430.124274099886,704.5325,2496.3875,678.6968181818182,12726728.0,29478.0,7665.0,15805.0,19256.0,69.83268502992429,38.77408670011726,10990.0,50220.0,61210.0,25846.0,51500.0,7.1,68.8,63.9,5436333.672926623,1390.0,271089.5547,1019.0,818.0,6.0,4.5,-0.02897794529983677,0.0,0.04440086856697523,0.0010045349904688194,0.05590650899989513,0.039426579155007246,0.0373289734019282,0.0008267385578037967,0.11141210413193958,0.09203290772251993,0.11829077776828445,0.1354801933449743,-0.0045679159704593575,0.0006587186706734638,0.0,0.0,0.0,0.0,0.0,-0.01388888888888895,-0.0028985507246377384,-0.0031201248049921304,0.00131672437012198,0.034226190476190466,-0.0034077976554749423,0.36595174262734576,0.42508710801393734,0.0,0.0
2007-05-01,1.0950324090909094,6.0,2.219637622824674,37585.588850174216,712.0319999999999,2559.3581654545455,667.4284615384615,12738053.035461044,31714.741438328594,8856.326262916507,18034.890063731607,21913.898769301253,69.51463022205118,38.79879338605045,10990.0,50220.0,61210.0,25846.0,51500.0,6.8,68.7,64.0,5443315.818487747,1611.0,275813.0043,1564.0,446.0,6.0,4.5,-0.03487749881387947,0.0,0.0089261921930337,0.004153461392109481,0.010644647337063828,0.025224715896288386,-0.016602931296398116,0.0008898623009028217,0.07587833090198104,0.15542416998258424,0.14108763452904816,0.13802964111452298,-0.004554526404602965,0.0006371958190600768,0.0,0.0,0.0,0.0,0.0,-0.04225352112676051,-0.0014534883720929148,0.0015649452269170805,0.0012843482356308389,0.15899280575539576,0.01742394540146397,0.5348380765456329,-0.4547677261613692,0.0,0.0
2007-06-01,1.0652020476190474,6.0,2.1847290192184348,37719.02903600465,661.485,2595.659993571428,654.3766666666666,12750972.218966879,33256.76121091574,10431.373316540565,20546.14155233172,24682.966423146758,69.17777059496645,38.8243294688645,10990.0,50220.0,61210.0,25846.0,51500.0,6.8,68.9,64.2,5450596.845869796,1561.0,276792.9962,1112.0,985.0,6.0,4.5,-0.027241532966706505,0.0,-0.01572716341049185,0.0035503018553828536,-0.07098978697586611,0.014183957762095911,-0.01955534656360003,0.0010142196354394617,0.0486215464056583,0.17784428970499255,0.1392440696741628,0.12636125059246117,-0.004845881018264775,0.0006581669321508166,0.0,0.0,0.0,0.0,0.0,0.0,0.0029112081513829047,0.0031250000000000444,0.001337608844469429,-0.031036623215394132,0.003553102590239332,-0.289002557544757,1.2085201793721971,0.0,0.0
2007-07-01,1.0511876363636363,6.1875,2.2,37569.49128919861,630.5575,2658.8233351428576,664.3623076923079,12764806.0,33291.0,10919.0,20760.0,24962.0,68.84383902783682,38.84904745934557,10990.0,50220.0,61210.0,25846.0,51500.0,6.8,68.9,64.2,5457707.011370704,1463.0,270624.285,1465.0,1752.0,6.25,5.44,-0.0131565755874542,0.03125,0.006989874097533821,-0.003964517396863543,-0.04675465052117589,0.024334212388318788,0.015259775499800954,0.0010849197061650884,0.0010295286683845717,0.04674616358387129,0.01040869143841805,0.011304701876982515,-0.004827151327046697,0.0006366623923510506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013044746661634576,-0.06278026905829592,-0.02228637026474012,0.31744604316546754,0.7786802030456852,0.04166666666666674,0.2088888888888889
2007-08-01,1.058613347826087,6.25,2.284504742418034,37738.8199767712,580.992,2539.437393826087,664.4985185185185,12780503.726110976,31694.146109749574,10110.66828664752,18265.359001170586,22343.21458602881,68.50063517767278,38.874575032447154,10990.0,50220.0,61210.0,25846.0,51500.0,6.6,68.9,64.3,5465084.573426873,1404.0,272197.4687,1189.0,536.0,6.25,5.44,0.007064116058421721,0.010101010101010166,0.03841124655365169,0.004507079594694208,-0.07860583689830036,-0.04490179536894878,0.0002050249158229711,0.0012297661328324327,-0.047966534205954314,-0.074029829961762,-0.12016575138870011,-0.10491088109811675,-0.004985251476537611,0.000657096499683707,0.0,0.0,0.0,0.0,0.0,-0.02941176470588236,0.0,0.0015576323987538387,0.0013517695326625834,-0.04032809295967188,0.00581316528928677,-0.18839590443686005,-0.6940639269406392,0.0,0.0
2007-09-01,1.0273672999999999,6.25,2.4080409738480326,37749.5574912892,580.955,2630.801038105263,709.0407999999999,12796617.301723523,28743.068490228783,8258.636116304984,13675.945692073983,17474.070144565685,68.17128985719908,38.90006400096014,10990.0,50220.0,61210.0,25846.0,51500.0,6.6,68.5,64.0,5472450.494094819,1138.0,294180.6977,2329.0,930.0,6.25,5.44,-0.029516015351830238,0.0,0.05407571677843914,0.0002845217345059936,-6.368418153768207e-05,0.03597790774495979,0.06703142330668732,0.0012607934677586474,-0.09311112560981716,-0.18317603919301662,-0.25126324146174606,-0.2179249732716525,-0.004807916300621939,0.0006556719524706267,0.0,0.0,0.0,0.0,0.0,0.0,-0.005805515239477588,-0.004665629860031051,0.0013478145798073715,-0.1894586894586895,0.08076206257534535,0.95878889823381,0.7350746268656716,0.0,0.0
2007-10-01,0.9763945652173913,6.25,2.4,37723.07781649245,606.0640000000001,2778.275220782609,753.951923076923,12807208.0,26227.0,7023.0,10797.0,14385.0,67.86578851456677,38.92469393826762,10990.0,50220.0,61210.0,25846.0,51500.0,6.4,68.7,64.3,5479567.632254093,1324.0,292034.6307,1821.0,804.0,6.25,5.44,-0.049614908691963056,0.0,-0.003339218034642988,-0.0007014565615202084,0.04322021499083406,0.056056760105111625,0.06334067528543219,0.0008276170199330579,-0.08753653045373777,-0.14961745485619282,-0.21051163531180894,-0.17678023030749734,-0.0044813783525624595,0.0006331593003772173,0.0,0.0,0.0,0.0,0.0,-0.030303030303030165,0.0029197080291971655,0.004687499999999956,0.001300539523738875,0.16344463971880496,-0.007295063941239799,-0.21811936453413483,-0.13548387096774195,0.0,0.0
2007-11-01,0.9644320000000001,6.25,2.232757975336232,37742.27177700349,602.7675,2672.5090679523814,805.6242307692307,12812094.201556813,24246.06539528632,6576.287966570409,10021.39379375177,13489.1842192124,67.56376439360041,38.950106840190095,10990.0,50220.0,61210.0,25846.0,51500.0,6.8,68.8,64.1,5486910.463781982,1373.0,297651.13399999996,1463.0,1516.0,6.25,5.44,-0.012251773661529741,0.0,-0.06968417694323659,0.0005088121548408875,-0.005439194540510672,-0.0380689976425137,0.06853528203950976,0.0003815196533711873,-0.07553035439484801,-0.06360701031319826,-0.0718353437295759,-0.06227429828207154,-0.004450314769444352,0.0006528735193853663,0.0,0.0,0.0,0.0,0.0,0.0625,0.0014556040756912303,-0.0031104199066874783,0.0013400384885602357,0.0370090634441087,0.019232319422314292,-0.1965952773201538,0.8855721393034826,0.0,0.0
2007-12-01,1.003404894736842,6.0,1.9562354992659556,37517.40766550523,562.095,2666.2535400000006,802.0504166666668,12812099.934333064,23071.176055993546,6828.032715901807,11147.45874065743,14586.236426762916,67.28470292145906,38.97466316466804,10990.0,50220.0,61210.0,25846.0,51500.0,7.0,68.8,64.0,5494005.257612167,946.0,298944.24,278.0,872.0,6.0,4.5,0.04041020490489933,-0.040000000000000036,-0.12384794013719058,-0.005957884910236633,-0.0674762657243465,-0.0023406947528801236,-0.004436080701236578,4.474503667584173e-07,-0.048456907136824934,0.03828067606088803,0.11236610097167832,0.08132828418104077,-0.004130342272163023,0.0006304558952481276,0.0,0.0,0.0,0.0,0.0,0.02941176470588247,0.0,-0.0015600624024960652,0.0012930398403649956,-0.31099781500364165,0.004344367792665782,-0.8099794941900205,-0.42480211081794195,-0.040000000000000036,-0.17279411764705888
2008-01-01,1.0098040454545452,5.9,1.8,37593.78513356562,589.534,2420.7643229047617,883.2167999999998,12814446.0,23531.0,7039.0,12655.0,16113.0,67.01,39.0,12142.0,50159.0,62301.0,25846.0,52000.0,6.6,68.6,64.0,5501325.0,924.0,284193.3496,1455.0,718.0,5.75,4.66,0.006377436218687693,-0.016666666666666607,-0.07986538396045895,0.002035787460086702,0.048815591670447134,-0.09207272054676352,0.10119860503366063,0.00018311328189457576,0.019930667725410522,0.0308972280708133,0.13523631658255963,0.10467152242478184,-0.00408269501880254,0.0006500847800765541,0.1048225659690627,-0.0012146555157307448,0.017823884986113425,0.0,0.009708737864077666,-0.05714285714285716,-0.0029069767441860517,0.0,0.0013323144126393682,-0.023255813953488413,-0.049343283550136174,4.233812949640288,-0.17660550458715596,-0.04166666666666663,0.03555555555555556
2008-02-01,0.9995269523809523,5.75,1.81648993864586,37600.59698025552,627.4875000000001,2330.3645142000005,920.2935999999999,12820367.11180713,25842.44450530001,7074.70788368428,14247.758860137332,17768.190968262013,66.74918162255287,39.02529817854004,12142.0,50159.0,62301.0,25846.0,52000.0,6.5,69.0,64.6,5508633.008562556,973.0,283936.036,2187.0,2525.0,5.75,4.66,-0.010177314222351685,-0.025423728813559365,0.009161077025477748,0.0001811960850894856,0.06437881445344984,-0.03734349843535667,0.04197927394497025,0.0004620653758367066,0.09822976096638514,0.005072863145941131,0.12586004426213604,0.10272394763619519,-0.0038922306737373402,0.0006486712446165388,0.0,0.0,0.0,0.0,0.0,-0.015151515151515138,0.005830903790087438,0.009374999999999911,0.0013284088037983643,0.05303030303030298,-0.0009054173870084448,0.5030927835051546,2.5167130919220058,0.0,0.0
2008-03-01,0.9993817368421053,5.25,1.9843163918181628,37586.59581881533,667.895,2254.8009886500004,964.3986956521738,12828968.936129015,29318.0531381338,7044.613743001236,15808.143086320826,19399.487541347462,66.51776001169478,39.0489292202659,12142.0,50159.0,62301.0,25846.0,52000.0,6.8,69.5,64.7,5515458.909987891,1117.0,288849.2462,2561.0,1796.0,5.25,3.5,-0.00014528426522275595,-0.08695652173913049,0.09239052174294593,-0.0003723654028030543,0.06439570509372672,-0.03242562487094025,0.04792502702634671,0.0006709499226400517,0.13449225486857408,-0.004253764420782291,0.10951787165272497,0.0918099414847191,-0.0034670329318300386,0.000605531356038469,0.0,0.0,0.0,0.0,0.0,0.04615384615384621,0.007246376811594235,0.0015479876160993111,0.0012391280041210706,0.14799588900308325,0.017303933199940724,0.17101051668952905,-0.28871287128712875,-0.08695652173913049,-0.24892703862660948
2008-04-01,1.0136044545454548,5.05,2.3,37724.48199767712,707.674,2366.030439909091,910.3616000000001,12840272.0,32002.0,7583.0,17506.0,21008.0,66.28381494523845,39.07415257920872,12142.0,50159.0,62301.0,25846.0,52000.0,6.2,68.9,64.6,5522744.207920884,1371.0,295366.6907,2847.0,1582.0,4.75,3.0,0.014231516525698318,-0.03809523809523818,0.15908935161926818,0.0036684934045758677,0.0595587629792107,0.04933005254964251,-0.05603190453884965,0.0008810578564231175,0.09154587616103371,0.07642523446138494,0.1074039439299086,0.08291520357041415,-0.003517031638094803,0.0006459423970512912,0.0,0.0,0.0,0.0,0.0,-0.08823529411764697,-0.008633093525179825,-0.0015455950540959051,0.001320886992703274,0.2273948075201433,0.022563481074440173,0.11167512690355319,-0.11915367483296213,-0.09523809523809523,-0.1428571428571429
2008-05-01,0.9983613809523811,4.75,2.7354106081852905,37733.81881533101,734.54,2480.2209472857144,887.8603703703704,12853101.675190553,33202.87278468815,8765.459908799614,19171.35175298465,22396.41934366629,66.07063642907457,39.09852547499668,12142.0,50159.0,62301.0,25846.0,52000.0,6.5,69.7,65.2,5529783.32407859,1462.0,296104.1553,1826.0,1752.0,4.75,3.0,-0.015038483231517907,-0.05940594059405935,0.18930896008056108,0.00024750022159270024,0.03796380819416845,0.04826248447632442,-0.024716804432029615,0.0009991747207966917,0.03752492921342898,0.15593563349592698,0.09513034119642705,0.06609002968708544,-0.003216147355730836,0.000623760060785683,0.0,0.0,0.0,0.0,0.0,0.048387096774193505,0.011611030478954953,0.009287925696594534,0.0012745685645934035,0.06637490882567465,0.002496776458619232,-0.35862311204776953,0.10745891276864739,0.0,0.0
2008-06-01,1.0160878095238095,4.75,3.248227997641877,37878.84785133565,715.0575,2434.9652389999997,887.7728,12868157.489357272,33045.917662919244,10412.480274417481,20610.697898618077,23450.703469941804,65.86401256212557,39.12367276734898,12142.0,50159.0,62301.0,25846.0,52000.0,6.6,68.4,63.9,5537045.532871524,1365.0,297700.7766,3682.0,2160.0,4.75,3.0,0.017755523109796556,0.0,0.18747364213696494,0.003843476238501342,-0.02652340240150297,-0.018246643846485222,-9.863079071092962e-05,0.001171375948560316,-0.004727154869601846,0.1878989103543134,0.07507796863668448,0.04707378041542465,-0.0031273176423963767,0.0006431775123689754,0.0,0.0,0.0,0.0,0.0,0.01538461538461533,-0.01865136298421799,-0.019938650306748573,0.0013132899369332485,-0.06634746922024626,0.005392093530002473,1.0164293537787512,0.23287671232876717,0.0,0.0
2008-07-01,1.0130174347826084,4.75,3.4,37969.94425087108,720.952,2276.414539545454,939.4948148148148,12883583.0,31798.0,10950.0,20001.0,22929.0,65.67727391645263,39.1479720503074,12142.0,50159.0,62301.0,25846.0,52000.0,6.9,68.1,63.4,5544062.304700142,1351.0,297018.5396,748.0,987.0,4.75,3.0,-0.0030217612222314116,0.0,0.046724553346718656,0.0024049411400512977,0.008243393013848577,-0.06511415313660085,0.05826041844807017,0.0011987349902646827,-0.03776314144604709,0.051622640467627656,-0.029581623175358618,-0.022246815350784765,-0.002835215141148484,0.0006210890041669082,0.0,0.0,0.0,0.0,0.0,0.045454545454545636,-0.004385964912280826,-0.007824726134585291,0.0012672411283167762,-0.01025641025641022,-0.002291687001262477,-0.7968495382944052,-0.5430555555555556,0.0,0.0
