Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,New_Units_Number_construction_complete
2022-10-01,C13,NA,724188.1102,NA
2022-10-01,C12,NA,1248807.409,NA
2022-10-01,C03,NA,403506.621,NA
2022-10-01,C10,NA,810063.5407,NA
2022-10-01,E07,NA,561327.9834,NA
2022-10-01,C08,NA,724591.3312,NA
2022-10-01,C07,NA,787573.982,NA
2022-10-01,C06,NA,669558.8775,NA
2022-10-01,C04,NA,1094607.214,NA
2022-10-01,E04,NA,590270.0699,NA
2022-10-01,C11,NA,605136.2622,NA
2022-10-01,E05,NA,538473.7261,NA
2022-10-01,C09,NA,2220008.523,NA
2022-11-01,E02,NA,1021952.119,NA
2022-11-01,W09,NA,634851.5756,NA
2022-11-01,W08,NA,633397.5774,NA
2022-11-01,W07,NA,749346.7623,NA
2022-11-01,W06,NA,839220.0783,NA
2022-11-01,E06,NA,1291566.577,NA
2022-11-01,W05,NA,557480.7713,NA
2022-11-01,W03,NA,794177.4704,NA
2022-11-01,W01,NA,955627.7965,NA
2022-11-01,E11,NA,603905.1598,NA
2022-11-01,E10,NA,296550.2982,NA
2022-11-01,E09,NA,689311.6122,NA
2022-11-01,E08,NA,568606.7245,NA
2022-11-01,W04,NA,499077.1207,NA
2022-11-01,C01,NA,682948.3291,NA
2022-11-01,E03,NA,535573.8597,NA
2022-11-01,W10,NA,522866.0442,NA
2022-11-01,C02,NA,602062.1709,NA
2022-11-01,All,NA,751684.5249,NA
2022-11-01,W02,NA,452722.1731,NA
2022-11-01,E01,NA,645179.1601,NA
2022-11-01,C15,NA,708199.7116,NA
2022-11-01,C14,NA,773206.7758,NA
2022-11-01,C13,NA,748711.1624,NA
2022-11-01,C12,NA,1791051.271,NA
2022-11-01,C03,NA,499007.9236,NA
2022-11-01,C10,NA,992605.7251,NA
2022-11-01,E07,NA,540007.5276,NA
2022-11-01,C08,NA,686877.2319,NA
2022-11-01,C07,NA,748882.355,NA
2022-11-01,C06,NA,669600.4967,NA
2022-11-01,C04,NA,1340654.082,NA
2022-11-01,E04,NA,621997.6416,NA
2022-11-01,C11,NA,763470.7056,NA
2022-11-01,E05,NA,568168.8966,NA
2022-11-01,C09,NA,1066764.317,NA
2022-12-01,E02,NA,1161023.614,NA
2022-12-01,W09,NA,630060.2814,NA
2022-12-01,W08,NA,656653.2381,NA
2022-12-01,W07,NA,1188015.855,NA
2022-12-01,W06,NA,807361.539,NA
2022-12-01,E06,NA,1054615.462,NA
2022-12-01,W05,NA,551352.0513,NA
2022-12-01,W03,NA,269180.065,NA
2022-12-01,W01,NA,873130.0044,NA
2022-12-01,E11,NA,583610.3025,NA
2022-12-01,E10,NA,437785.4732,NA
2022-12-01,E09,NA,716779.7778,NA
2022-12-01,E08,NA,527282.6314,NA
2022-12-01,W04,NA,503574.9547,NA
2022-12-01,C01,NA,718818.9233,NA
2022-12-01,E03,NA,635063.5859,NA
2022-12-01,W10,NA,551065.0946,NA
2022-12-01,C02,NA,1042833.762,NA
2022-12-01,All,NA,752596.6679,NA
2022-12-01,W02,NA,505191.7283,NA
2022-12-01,E01,NA,671699.3774,NA
2022-12-01,C15,NA,736105.6845,NA
2022-12-01,C14,NA,823098.8989,NA
2022-12-01,C13,NA,695586.7237,NA
2022-12-01,C12,NA,1409240.992,NA
2022-12-01,C03,NA,852913.7757,NA
2022-12-01,C10,NA,965064.4713,NA
2022-12-01,E07,NA,537661.3793,NA
2022-12-01,C08,NA,735797.4578,NA
2022-12-01,C07,NA,716540.5481,NA
2022-12-01,C06,NA,656446.1246,NA
2022-12-01,C04,NA,1495890.819,NA
2022-12-01,E04,NA,617464.1236,NA
2022-12-01,C11,NA,894547.6859,NA
2022-12-01,E05,NA,584609.3928,NA
2022-12-01,C09,NA,1786223.686,NA
2023-01-01,E02,NA,1116301.056,NA
2023-01-01,W09,NA,592760.8972,NA
2023-01-01,W08,NA,639209.5665,NA
2023-01-01,W07,NA,686129.6408,NA
2023-01-01,W06,NA,812608.7876,NA
2023-01-01,E06,NA,975384.187,NA
2023-01-01,W05,NA,562612.6405,NA
2023-01-01,W03,NA,357371.0116,NA
2023-01-01,W01,NA,787920.5955,NA
2023-01-01,E11,NA,582601.7446,NA
2023-01-01,E10,NA,356622.4689,NA
2023-01-01,E09,NA,750317.3494,NA
2023-01-01,E08,NA,578443.1022,NA
2023-01-01,W04,NA,478436.2549,NA
2023-01-01,C01,NA,701950.888,NA
2023-01-01,E03,NA,742593.4063,NA
2023-01-01,W10,NA,531152.0953,NA
2023-01-01,C02,NA,1136044.423,NA
2023-01-01,All,NA,760480.1697,NA
2023-01-01,W02,NA,610492.9415,NA
2023-01-01,E01,NA,688934.8591,NA
2023-01-01,C15,NA,781806.3071,NA
2023-01-01,C14,NA,858593.7184,NA
2023-01-01,C13,NA,742273.2075,NA
2023-01-01,C12,NA,804032.6938,NA
2023-01-01,C03,NA,857556.9495,NA
2023-01-01,C10,NA,904401.2862,NA
2023-01-01,E07,NA,550814.1085,NA
2023-01-01,C08,NA,774831.6671,NA
2023-01-01,C07,NA,708819.5902,NA
2023-01-01,C06,NA,689966.8454,NA
2023-01-01,C04,NA,1079846.892,NA
2023-01-01,E04,NA,632335.3944,NA
2023-01-01,C11,NA,734050.7578,NA
2023-01-01,E05,NA,572925.5472,NA
2023-01-01,C09,NA,1608201.478,NA
2023-02-01,E02,NA,1120263.464,NA
2023-02-01,W09,NA,628401.4286,NA
2023-02-01,W08,NA,642284.5763,NA
2023-02-01,W07,NA,721258.7494,NA
2023-02-01,W06,NA,817882.8737,NA
2023-02-01,E06,NA,1021188.434,NA
2023-02-01,W05,NA,558843.8058,NA
2023-02-01,W03,NA,770234.1253,NA
2023-02-01,W01,NA,736724.2088,NA
2023-02-01,E11,NA,609743.9134,NA
2023-02-01,E10,NA,259687.1837,NA
2023-02-01,E09,NA,733062.6968,NA
2023-02-01,E08,NA,609701.6615,NA
2023-02-01,W04,NA,527840.7526,NA
2023-02-01,C01,NA,705515.765,NA
2023-02-01,E03,NA,623064.3985,NA
2023-02-01,W10,NA,530564.4538,NA
2023-02-01,C02,NA,657183.1144,NA
2023-02-01,All,NA,753008.8299,NA
2023-02-01,W02,NA,600226.1323,NA
2023-02-01,E01,NA,607728.1808,NA
2023-02-01,C15,NA,824502.8194,NA
2023-02-01,C14,NA,867865.4712,NA
2023-02-01,C13,NA,726178.0507,NA
2023-02-01,C12,NA,1031109.084,NA
2023-02-01,C03,NA,1084169.2,NA
2023-02-01,C10,NA,977896.9912,NA
2023-02-01,E07,NA,569637.1363,NA
2023-02-01,C08,NA,780570.1151,NA
2023-02-01,C07,NA,650486.196,NA
2023-02-01,C06,NA,701813.1689,NA
2023-02-01,C04,NA,1200378.766,NA
2023-02-01,E04,NA,645250.5189,NA
2023-02-01,C11,NA,639096.8619,NA
2023-02-01,E05,NA,582648.1669,NA
2023-02-01,C09,NA,1629761.663,NA
2023-03-01,E02,NA,1193133.029,NA
2023-03-01,W09,NA,712970.0385,NA
2023-03-01,W08,NA,653077.24,NA
2023-03-01,W07,NA,1020701.377,NA
2023-03-01,W06,NA,799226.2615,NA
2023-03-01,E06,NA,1269919.338,NA
2023-03-01,W05,NA,557345.023,NA
2023-03-01,W03,NA,621390.8905,NA
2023-03-01,W01,NA,800902.3565,NA
2023-03-01,E11,NA,607213.4223,NA
2023-03-01,E10,NA,446341.9217,NA
2023-03-01,E09,NA,710022.5887,NA
2023-03-01,E08,NA,576272.0121,NA
2023-03-01,W04,NA,526748.4058,NA
2023-03-01,C01,NA,706734.5036,NA
2023-03-01,E03,NA,509442.1956,NA
2023-03-01,W10,NA,539849.6014,NA
2023-03-01,C02,NA,506718.6273,NA
2023-03-01,All,NA,738006.2755,NA
2023-03-01,W02,NA,442642.4672,NA
2023-03-01,E01,NA,557873.7462,NA
2023-03-01,C15,NA,797880.6819,NA
2023-03-01,C14,NA,848927.7927,NA
2023-03-01,C13,NA,637754.7044,NA
2023-03-01,C12,NA,1540117.937,NA
2023-03-01,C03,NA,1118719.992,NA
2023-03-01,C10,NA,978629.2654,NA
2023-03-01,E07,NA,585504.8086,NA
2023-03-01,C08,NA,776019.7734,NA
2023-03-01,C07,NA,664947.2921,NA
2023-03-01,C06,NA,685850.5906,NA
2023-03-01,C04,NA,1365371.943,NA
2023-03-01,E04,NA,665808.4237,NA
2023-03-01,C11,NA,789115.1573,NA
2023-03-01,E05,NA,548772.7347,NA
2023-03-01,C09,NA,2957844.662,NA
2023-04-01,E02,NA,1206039.569,NA
2023-04-01,W09,NA,762015.3233,NA
2023-04-01,W08,NA,685701.0553,NA
2023-04-01,W07,NA,1093629.96,NA
2023-04-01,W06,NA,821806.7699,NA
2023-04-01,E06,NA,1159823.504,NA
2023-04-01,W05,NA,583752.7471,NA
2023-04-01,W03,NA,426576.2332,NA
2023-04-01,W01,NA,882325.8076,NA
2023-04-01,E11,NA,615286.2774,NA
2023-04-01,E10,NA,494197.1209,NA
2023-04-01,E09,NA,720213.7656,NA
2023-04-01,E08,NA,581072.7209,NA
2023-04-01,W04,NA,488852.2175,NA
2023-04-01,C01,NA,661875.3992,NA
2023-04-01,E03,NA,656268.7851,NA
2023-04-01,W10,NA,554179.736,NA
2023-04-01,C02,NA,877111.3927,NA
2023-04-01,All,NA,757708.3271,NA
2023-04-01,W02,NA,490401.7352,NA
2023-04-01,E01,NA,630954.9149,NA
2023-04-01,C15,NA,840708.8631,NA
2023-04-01,C14,NA,857065.2075,NA
2023-04-01,C13,NA,665604.3196,NA
2023-04-01,C12,NA,1616219.708,NA
2023-04-01,C03,NA,659378.0134,NA
2023-04-01,C10,NA,971813.2952,NA
2023-04-01,E07,NA,585774.0817,NA
2023-04-01,C08,NA,787377.1608,NA
2023-04-01,C07,NA,690363.6676,NA
2023-04-01,C06,NA,673535.2415,NA
2023-04-01,C04,NA,1506760.921,NA
2023-04-01,E04,NA,669537.05,NA
2023-04-01,C11,NA,876664.5842,NA
2023-04-01,E05,NA,523065.301,NA
2023-04-01,C09,NA,1576767.343,NA
2023-05-01,E02,NA,1069698.434,NA
2023-05-01,W09,NA,660607.4107,NA
2023-05-01,W08,NA,743007.6884,NA
2023-05-01,W07,NA,878943.7142,NA
2023-05-01,W06,NA,857695.8942,NA
2023-05-01,E06,NA,1190122.962,NA
2023-05-01,W05,NA,587623.6745,NA
2023-05-01,W03,NA,336738.1496,NA
2023-05-01,W01,NA,836392.1905,NA
2023-05-01,E11,NA,628151.3602,NA
2023-05-01,E10,NA,359454.8701,NA
2023-05-01,E09,NA,738872.4002,NA
2023-05-01,E08,NA,615621.3668,NA
2023-05-01,W04,NA,483171.5632,NA
2023-05-01,C01,NA,637484.1834,NA
2023-05-01,E03,NA,786372.1495,NA
2023-05-01,W10,NA,553576.8541,NA
2023-05-01,C02,NA,939260.8553,NA
2023-05-01,All,NA,755397.5816,NA
2023-05-01,W02,NA,475591.2776,NA
2023-05-01,E01,NA,733609.3586,NA
2023-05-01,C15,NA,853135.236,NA
2023-05-01,C14,NA,828316.1898,NA
2023-05-01,C13,NA,668166.4705,NA
2023-05-01,C12,NA,1424444.997,NA
2023-05-01,C03,NA,474564.3734,NA
2023-05-01,C10,NA,908838.1752,NA
2023-05-01,E07,NA,568526.1626,NA
2023-05-01,C08,NA,774628.96,NA
2023-05-01,C07,NA,680830.2131,NA
2023-05-01,C06,NA,699721.6615,NA
2023-05-01,C04,NA,1607480.523,NA
2023-05-01,E04,NA,659611.6967,NA
2023-05-01,C11,NA,752786.697,NA
2023-05-01,E05,NA,569467.2653,NA
2023-05-01,C09,NA,1878367.349,NA
2023-06-01,E02,NA,1252206.636,NA
2023-06-01,W09,NA,578466.0176,NA
2023-06-01,W08,NA,696084.4819,NA
2023-06-01,W07,NA,884778.6955,NA
2023-06-01,W06,NA,846139.9944,NA
2023-06-01,E06,NA,1162222.904,NA
2023-06-01,W05,NA,584944.095,NA
2023-06-01,W03,NA,503812.8858,NA
2023-06-01,W01,NA,858556.2995,NA
2023-06-01,E11,NA,634680.9366,NA
2023-06-01,E10,NA,283136.6583,NA
2023-06-01,E09,NA,729938.1389,NA
2023-06-01,E08,NA,600785.8393,NA
2023-06-01,W04,NA,467667.0963,NA
2023-06-01,C01,NA,650103.696,NA
2023-06-01,E03,NA,654326.5269,NA
2023-06-01,W10,NA,546649.9419,NA
2023-06-01,C02,NA,855977.9849,NA
2023-06-01,All,NA,730828.5075,NA
2023-06-01,W02,NA,431786.8167,NA
2023-06-01,E01,NA,557117.4255,NA
2023-06-01,C15,NA,836135.81,NA
2023-06-01,C14,NA,783164.1666,NA
2023-06-01,C13,NA,727896.6677,NA
2023-06-01,C12,NA,1721061.553,NA
2023-06-01,C03,NA,600833.9913,NA
2023-06-01,C10,NA,947044.2875,NA
2023-06-01,E07,NA,571033.683,NA
2023-06-01,C08,NA,751653.7064,NA
2023-06-01,C07,NA,655894.5734,NA
2023-06-01,C06,NA,679712.7609,NA
2023-06-01,C04,NA,1334142.462,NA
2023-06-01,E04,NA,643133.8773,NA
2023-06-01,C11,NA,719467.9904,NA
2023-06-01,E05,NA,572767.5334,NA
2023-06-01,C09,NA,2196615.335,NA
2023-07-01,E02,NA,1309347.642,NA
2023-07-01,W09,NA,710571.265,NA
2023-07-01,W08,NA,704930.9097,NA
2023-07-01,W07,NA,1064563.029,NA
2023-07-01,W06,NA,789314.1386,NA
2023-07-01,E06,NA,1312282.823,NA
2023-07-01,W05,NA,561169.8486,NA
2023-07-01,W03,NA,647981.524,NA
2023-07-01,W01,NA,879861.7851,NA
2023-07-01,E11,NA,656250.4928,NA
2023-07-01,E10,NA,372380.7565,NA
2023-07-01,E09,NA,721861.072,NA
2023-07-01,E08,NA,597911.2103,NA
2023-07-01,W04,NA,481699.452,NA
2023-07-01,C01,NA,664209.252,NA
2023-07-01,E03,NA,573091.6991,NA
2023-07-01,W10,NA,582623.7767,NA
2023-07-01,C02,NA,928723.2017,NA
2023-07-01,All,NA,723987.9406,NA
2023-07-01,W02,NA,426435.0514,NA
2023-07-01,E01,NA,528273.8487,NA
2023-07-01,C15,NA,831728.1665,NA
2023-07-01,C14,NA,781506.9493,NA
2023-07-01,C13,NA,749240.8174,NA
2023-07-01,C12,NA,1536967.245,NA
2023-07-01,C03,NA,653982.9698,NA
2023-07-01,C10,NA,855338.165,NA
2023-07-01,E07,NA,584381.95,NA
2023-07-01,C08,NA,713954.783,NA
2023-07-01,C07,NA,664808.8097,NA
2023-07-01,C06,NA,660923.5962,NA
2023-07-01,C04,NA,1391508.698,NA
2023-07-01,E04,NA,684016.9598,NA
2023-07-01,C11,NA,840621.9093,NA
2023-07-01,E05,NA,553474.6514,NA
2023-07-01,C09,NA,377483.0676,NA
2023-08-01,E02,NA,1323569.143,NA
2023-08-01,W09,NA,804299.1484,NA
2023-08-01,W08,NA,729020.4815,NA
2023-08-01,W07,NA,961056.0786,NA
2023-08-01,W06,NA,805673.7971,NA
2023-08-01,E06,NA,1084391.147,NA
2023-08-01,W05,NA,541070.9519,NA
2023-08-01,W03,NA,479661.1421,NA
2023-08-01,W01,NA,884735.822,NA
2023-08-01,E11,NA,683135.7721,NA
2023-08-01,E10,NA,467909.6356,NA
2023-08-01,E09,NA,746594.4079,NA
2023-08-01,E08,NA,608005.1659,NA
2023-08-01,W04,NA,484873.3452,NA
2023-08-01,C01,NA,647778.9737,NA
2023-08-01,E03,NA,700315.0332,NA
2023-08-01,W10,NA,563213.2585,NA
2023-08-01,C02,NA,1054669.455,NA
2023-08-01,All,NA,760633.2101,NA
2023-08-01,W02,NA,424086.7125,NA
2023-08-01,E01,NA,584946.5877,NA
2023-08-01,C15,NA,858783.6602,NA
2023-08-01,C14,NA,789917.4692,NA
2023-08-01,C13,NA,712107.1937,NA
2023-08-01,C12,NA,951717.9939,NA
2023-08-01,C03,NA,799748.2434,NA
2023-08-01,C10,NA,824665.8867,NA
2023-08-01,E07,NA,588617.7312,NA
2023-08-01,C08,NA,684575.7263,NA
2023-08-01,C07,NA,647382.0166,NA
2023-08-01,C06,NA,703448.4432,NA
2023-08-01,C04,NA,1662014.581,NA
2023-08-01,E04,NA,696599.4781,NA
2023-08-01,C11,NA,815723.9438,NA
2023-08-01,E05,NA,577388.7986,NA
2023-08-01,C09,NA,2424790.713,NA
2023-09-01,E02,NA,1377767.206,NA
2023-09-01,W09,NA,657471.8419,NA
2023-09-01,W08,NA,710364.5542,NA
2023-09-01,W07,NA,776527.1527,NA
2023-09-01,W06,NA,828487.5027,NA
2023-09-01,E06,NA,1032193.96,NA
2023-09-01,W05,NA,542421.9075,NA
2023-09-01,W03,NA,527779.7284,NA
2023-09-01,W01,NA,849617.3543,NA
2023-09-01,E11,NA,674244.4464,NA
2023-09-01,E10,NA,364305.9625,NA
2023-09-01,E09,NA,753080.493,NA
2023-09-01,E08,NA,642607.2336,NA
2023-09-01,W04,NA,515786.42,NA
2023-09-01,C01,NA,587782.0569,NA
2023-09-01,E03,NA,826598.2491,NA
2023-09-01,W10,NA,543728.4716,NA
2023-09-01,C02,NA,685330.2178,NA
2023-09-01,All,NA,737230.2253,NA
2023-09-01,W02,NA,457098.2077,NA
2023-09-01,E01,NA,700501.7851,NA
2023-09-01,C15,NA,884247.8898,NA
2023-09-01,C14,NA,763327.1684,NA
2023-09-01,C13,NA,703049.7432,NA
2023-09-01,C12,NA,928246.9913,NA
2023-09-01,C03,NA,881523.1513,NA
2023-09-01,C10,NA,952311.499,NA
2023-09-01,E07,NA,585242.5844,NA
2023-09-01,C08,NA,656693.483,NA
2023-09-01,C07,NA,634903.1076,NA
2023-09-01,C06,NA,707847.5254,NA
2023-09-01,C04,NA,1419284.889,NA
2023-09-01,E04,NA,673265.0756,NA
2023-09-01,C11,NA,796377.7543,NA
2023-09-01,E05,NA,586581.2977,NA
2023-09-01,C09,NA,2634346.666,NA
2023-10-01,E02,NA,1212678.838,NA
2023-10-01,W09,NA,663550.6178,NA
2023-10-01,W08,NA,728139.2765,NA
2023-10-01,W07,NA,827531.215,NA
2023-10-01,W06,NA,826249.0801,NA
2023-10-01,E06,NA,1336518.407,NA
2023-10-01,W05,NA,584828.703,NA
2023-10-01,W03,NA,564361.6711,NA
2023-10-01,W01,NA,898744.6532,NA
2023-10-01,E11,NA,646998.1645,NA
2023-10-01,E10,NA,266828.4379,NA
2023-10-01,E09,NA,741023.6618,NA
2023-10-01,E08,NA,598244.3393,NA
2023-10-01,W04,NA,491415.5006,NA
2023-10-01,C01,NA,591685.0567,NA
2023-10-01,E03,NA,723594.452,NA
2023-10-01,W10,NA,549443.957,NA
2023-10-01,C02,NA,268667.1878,NA
2023-10-01,All,NA,697249.6272,NA
2023-10-01,W02,NA,392669.4386,NA
2023-10-01,E01,NA,558676.7924,NA
2023-10-01,C15,NA,850995.5505,NA
2023-10-01,C14,NA,743477.0582,NA
2023-10-01,C13,NA,665921.7258,NA
2023-10-01,C12,NA,1626725.893,NA
2023-10-01,C03,NA,864990.8079,NA
2023-10-01,C10,NA,990769.1672,NA
2023-10-01,E07,NA,577059.6899,NA
2023-10-01,C08,NA,604137.3166,NA
2023-10-01,C07,NA,624392.8474,NA
2023-10-01,C06,NA,661750.4213,NA
2023-10-01,C04,NA,1444026.055,NA
2023-10-01,E04,NA,670064.3155,NA
2023-10-01,C11,NA,875062.9559,NA
2023-10-01,E05,NA,571496.6459,NA
2023-10-01,C09,NA,1211287.55,NA
2023-11-01,E02,NA,1151584.082,NA
2023-11-01,W09,NA,710192.3476,NA
2023-11-01,W08,NA,664490.5332,NA
2023-11-01,W07,NA,991018.8497,NA
2023-11-01,W06,NA,854039.9393,NA
2023-11-01,E06,NA,1371770.072,NA
2023-11-01,W05,NA,623180.636,NA
2023-11-01,W03,NA,383300.6381,NA
2023-11-01,W01,NA,905692.1104,NA
2023-11-01,E11,NA,649803.0473,NA
2023-11-01,E10,NA,357378.1827,NA
2023-11-01,E09,NA,741315.3975,NA
2023-11-01,E08,NA,557663.3002,NA
2023-11-01,W04,NA,488271.9037,NA
2023-11-01,C01,NA,631494.8849,NA
2023-11-01,E03,NA,633871.6326,NA
2023-11-01,W10,NA,585086.3644,NA
2023-11-01,C02,NA,432237.0229,NA
2023-11-01,All,NA,715855.364,NA
2023-11-01,W02,NA,316300.3988,NA
2023-11-01,E01,NA,387724.039,NA
2023-11-01,C15,NA,879192.7195,NA
2023-11-01,C14,NA,763020.6264,NA
2023-11-01,C13,NA,684587.4784,NA
2023-11-01,C12,NA,1338088.528,NA
2023-11-01,C03,NA,653790.655,NA
2023-11-01,C10,NA,894052.9559,NA
2023-11-01,E07,NA,582297.5231,NA
2023-11-01,C08,NA,614216.634,NA
2023-11-01,C07,NA,665321.9371,NA
2023-11-01,C06,NA,674288.2359,NA
2023-11-01,C04,NA,1653123.783,NA
2023-11-01,E04,NA,692446.4277,NA
2023-11-01,C11,NA,883940.567,NA
2023-11-01,E05,NA,553857.8824,NA
2023-11-01,C09,NA,2167278.025,NA
2023-12-01,E02,NA,1309036.314,NA
2023-12-01,W09,NA,739690.0621,NA
2023-12-01,W08,NA,670761.4915,NA
2023-12-01,W07,NA,1318940.202,NA
2023-12-01,W06,NA,871021.5934,NA
2023-12-01,E06,NA,1152124.982,NA
2023-12-01,W05,NA,633250.8014,NA
2023-12-01,W03,NA,415418.5989,NA
2023-12-01,W01,NA,934828.022,NA
2023-12-01,E11,NA,629023.0197,NA
2023-12-01,E10,NA,439396.9512,NA
2023-12-01,E09,NA,772138.6132,NA
2023-12-01,E08,NA,626242.0753,NA
2023-12-01,W04,NA,511829.0018,NA
2023-12-01,C01,NA,654205.4826,NA
2023-12-01,E03,NA,774791.3946,NA
2023-12-01,W10,NA,614480.8558,NA
2023-12-01,C02,NA,604942.1877,NA
2023-12-01,All,NA,739116.7239,NA
2023-12-01,W02,NA,312907.8411,NA
2023-12-01,E01,NA,445425.1436,NA
2023-12-01,C15,NA,902268.2151,NA
2023-12-01,C14,NA,792375.293,NA
2023-12-01,C13,NA,701310.9668,NA
2023-12-01,C12,NA,876900.3225,NA
2023-12-01,C03,NA,538419.8349,NA
2023-12-01,C10,NA,832814.4483,NA
2023-12-01,E07,NA,593178.4996,NA
2023-12-01,C08,NA,619969.0547,NA
2023-12-01,C07,NA,679723.4428,NA
2023-12-01,C06,NA,717064.151,NA
2023-12-01,C04,NA,1542627.852,NA
2023-12-01,E04,NA,691974.572,NA
2023-12-01,C11,NA,750388.0259,NA
2023-12-01,E05,NA,569046.2643,NA
2023-12-01,C09,NA,1261331.29,NA
2024-01-01,E02,NA,1387749.506,NA
2024-01-01,W09,NA,712391.4147,NA
2024-01-01,W08,NA,682677.5281,NA
2024-01-01,W07,NA,665419.6206,NA
2024-01-01,W06,NA,839093.416,NA
2024-01-01,E06,NA,1284235.031,NA
2024-01-01,W05,NA,652161.7444,NA
2024-01-01,W03,NA,783968.7341,NA
2024-01-01,W01,NA,850821.9102,NA
2024-01-01,E11,NA,672357.5879,NA
2024-01-01,E10,NA,401386.4681,NA
2024-01-01,E09,NA,806977.1632,NA
2024-01-01,E08,NA,681831.9803,NA
2024-01-01,W04,NA,497774.7675,NA
2024-01-01,C01,NA,661364.1453,NA
2024-01-01,E03,NA,752457.6118,NA
2024-01-01,W10,NA,596638.1945,NA
2024-01-01,C02,NA,541340.6566,NA
2024-01-01,All,NA,735512.82,NA
2024-01-01,W02,NA,431241.0433,NA
2024-01-01,E01,NA,548724.7564,NA
2024-01-01,C15,NA,842405.4457,NA
2024-01-01,C14,NA,792821.8448,NA
2024-01-01,C13,NA,773032.6299,NA
2024-01-01,C12,NA,1432878.562,NA
2024-01-01,C03,NA,512438.1996,NA
2024-01-01,C10,NA,923605.9941,NA
2024-01-01,E07,NA,595245.5277,NA
2024-01-01,C08,NA,642804.5737,NA
2024-01-01,C07,NA,771919.92,NA
2024-01-01,C06,NA,736426.5718,NA
2024-01-01,C04,NA,1437903.177,NA
2024-01-01,E04,NA,704790.943,NA
2024-01-01,C11,NA,758438.1185,NA
2024-01-01,E05,NA,583943.43,NA
2024-01-01,C09,NA,885922.1745,NA
2024-02-01,E02,NA,1513096.144,NA
2024-02-01,W09,NA,693947.0697,NA
2024-02-01,W08,NA,700657.379,NA
2024-02-01,W07,NA,1049809.626,NA
2024-02-01,W06,NA,823508.1758,NA
2024-02-01,E06,NA,1518101.402,NA
2024-02-01,W05,NA,645467.5161,NA
2024-02-01,W03,NA,281385.4189,NA
2024-02-01,W01,NA,900757.8144,NA
2024-02-01,E11,NA,686840.6653,NA
2024-02-01,E10,NA,315017.567,NA
2024-02-01,E09,NA,811922.5636,NA
2024-02-01,E08,NA,640387.6639,NA
2024-02-01,W04,NA,470944.0825,NA
2024-02-01,C01,NA,690995.6183,NA
2024-02-01,E03,NA,620296.9573,NA
2024-02-01,W10,NA,619392.0378,NA
2024-02-01,C02,NA,599491.8356,NA
2024-02-01,All,NA,771093.9801,NA
2024-02-01,W02,NA,507479.3759,NA
2024-02-01,E01,NA,683641.6884,NA
2024-02-01,C15,NA,833638.2419,NA
2024-02-01,C14,NA,833732.1976,NA
2024-02-01,C13,NA,734631.4459,NA
2024-02-01,C12,NA,1635879.32,NA
2024-02-01,C03,NA,566771.2364,NA
2024-02-01,C10,NA,978609.399,NA
2024-02-01,E07,NA,607082.9143,NA
2024-02-01,C08,NA,656322.3528,NA
2024-02-01,C07,NA,809003.0028,NA
2024-02-01,C06,NA,717826.958,NA
2024-02-01,C04,NA,1624065.239,NA
2024-02-01,E04,NA,714746.9678,NA
2024-02-01,C11,NA,979805.2195,NA
2024-02-01,E05,NA,585191.4764,NA
2024-02-01,C09,NA,2583601.637,NA
2024-03-01,E02,NA,1549472.713,NA
2024-03-01,W09,NA,806987.6445,NA
2024-03-01,W08,NA,747361.6748,NA
2024-03-01,W07,NA,1398098.279,NA
2024-03-01,W06,NA,883683.8821,NA
2024-03-01,E06,NA,1357743.087,NA
2024-03-01,W05,NA,597415.6833,NA
2024-03-01,W03,NA,449907.4678,NA
2024-03-01,W01,NA,976006.0517,NA
2024-03-01,E11,NA,702734.0749,NA
2024-03-01,E10,NA,404930.3477,NA
2024-03-01,E09,NA,825580.3845,NA
2024-03-01,E08,NA,613620.5203,NA
2024-03-01,W04,NA,466979.7687,NA
2024-03-01,C01,NA,654408.1025,NA
2024-03-01,E03,NA,711698.3135,NA
2024-03-01,W10,NA,629584.1188,NA
2024-03-01,C02,NA,813973.5404,NA
2024-03-01,All,NA,822021.085,NA
2024-03-01,W02,NA,468732.8366,NA
2024-03-01,E01,NA,644049.1034,NA
2024-03-01,C15,NA,898756.2135,NA
2024-03-01,C14,NA,874789.1011,NA
2024-03-01,C13,NA,787047.4836,NA
2024-03-01,C12,NA,1238113.095,NA
2024-03-01,C03,NA,713830.5467,NA
2024-03-01,C10,NA,1000334.021,NA
2024-03-01,E07,NA,598651.0884,NA
2024-03-01,C08,NA,668948.7785,NA
2024-03-01,C07,NA,808945.6653,NA
2024-03-01,C06,NA,721801.6377,NA
2024-03-01,C04,NA,1758024.745,NA
2024-03-01,E04,NA,742893.5137,NA
2024-03-01,C11,NA,964971.5223,NA
2024-03-01,E05,NA,596848.749,NA
2024-03-01,C09,NA,1671901.942,NA
2024-04-01,E02,NA,1270685.942,NA
2024-04-01,W09,NA,810333.9645,NA
2024-04-01,W08,NA,727070.8814,NA
2024-04-01,W07,NA,919203.462,NA
2024-04-01,W06,NA,873219.5089,NA
2024-04-01,E06,NA,1245459.497,NA
2024-04-01,W05,NA,568722.5699,NA
2024-04-01,W03,NA,511673.9682,NA
2024-04-01,W01,NA,1039808.82,NA
2024-04-01,E11,NA,711557.8311,NA
2024-04-01,E10,NA,433460.6524,NA
2024-04-01,E09,NA,862947.2087,NA
